CaseID,ActivityID,CompleteTimestamp,GroupID
266,6,2012-06-20 15:11:20,7
267,1,2011-05-05 17:41:25,7
267,8,2011-05-05 17:42:08,7
267,6,2011-05-05 21:14:58,7
268,3,2010-07-23 16:22:58,7
268,1,2010-07-23 16:23:24,7
268,8,2010-07-23 16:29:53,22
268,6,2010-07-23 17:53:25,3
269,8,2011-12-12 17:40:49,23
269,6,2012-01-03 18:15:12,3
270,1,2011-04-01 16:48:44,23
270,8,2011-04-01 16:49:20,23
270,9,2011-04-01 17:42:02,2
270,9,2011-04-01 18:40:01,1
270,8,2011-04-04 18:05:40,2
270,6,2011-04-06 18:48:27,2
271,3,2010-03-08 20:43:25,1
271,1,2010-03-08 20:44:57,2
271,1,2010-03-08 20:45:49,2
271,8,2010-03-08 20:52:48,2
271,6,2010-03-09 02:00:50,2
272,1,2012-01-25 16:58:57,2
272,8,2012-01-25 17:39:02,1
272,9,2012-02-01 20:28:32,1
272,6,2012-02-29 02:21:41,1
273,1,2010-03-26 00:16:03,2
273,8,2010-03-26 00:32:12,3
273,6,2010-03-26 02:10:30,2
274,1,2012-04-20 18:47:22,2
274,8,2012-04-26 16:37:56,2
274,6,2012-04-26 20:19:28,2
275,1,2010-06-08 20:44:14,2
275,8,2010-06-28 22:02:44,2
275,6,2010-06-28 22:07:25,1
276,3,2010-03-30 23:58:20,2
276,1,2010-03-30 23:58:35,2
276,8,2010-03-30 23:59:10,1
276,6,2010-03-31 00:13:29,1
277,1,2012-03-13 18:47:21,2
277,8,2012-03-13 18:48:04,2
277,6,2012-03-14 23:35:22,2
278,1,2010-05-24 20:55:50,2
278,9,2010-05-25 23:38:49,2
278,8,2010-06-16 16:46:50,1
278,9,2010-06-16 16:47:04,1
278,8,2010-06-21 23:04:47,1
278,6,2010-06-22 20:27:44,1
279,1,2011-10-07 17:50:02,3
279,6,2011-10-07 17:50:33,1
280,1,2010-11-25 23:02:43,1
280,8,2010-11-25 23:03:26,1
280,9,2010-11-26 00:56:39,2
280,8,2010-11-30 01:25:15,2
280,6,2010-11-30 01:25:22,2
280,8,2010-11-30 19:58:20,2
280,6,2010-12-01 23:33:08,2
281,1,2011-06-30 21:42:32,24
281,1,2011-06-30 21:42:53,15
281,8,2011-07-04 20:19:44,24
281,6,2011-07-04 20:57:06,24
283,1,2012-06-12 17:18:08,24
283,8,2012-06-18 18:01:49,24
283,6,2012-07-02 17:44:23,25
284,1,2011-11-08 17:24:00,15
284,8,2011-11-08 17:24:19,24
284,6,2011-11-08 17:34:52,24
285,1,2012-05-02 18:41:57,24
285,8,2012-05-03 16:00:14,25
285,6,2012-05-03 22:34:29,15
287,1,2011-02-08 16:48:56,25
287,8,2011-02-08 16:49:34,25
287,6,2011-02-08 19:49:59,15
288,1,2011-11-17 18:35:43,15
288,8,2011-11-17 18:36:01,25
288,6,2011-11-17 23:00:05,25
289,1,2010-09-07 22:11:07,24
289,8,2010-09-07 22:44:49,24
289,6,2010-09-07 23:39:38,24
290,1,2012-02-14 20:05:29,24
290,9,2012-02-15 18:20:13,24
290,6,2012-03-01 00:31:24,24
290,6,2012-03-01 00:31:28,24
291,1,2010-10-13 18:21:33,24
291,1,2010-10-13 18:21:52,24
291,8,2010-10-13 18:22:15,24
291,6,2010-10-20 23:23:37,24
292,1,2012-08-02 16:46:54,24
292,8,2012-08-02 16:48:49,25
292,6,2012-08-02 16:49:07,24
293,1,2012-07-27 21:10:43,24
293,8,2012-08-10 21:16:56,25
293,6,2012-08-14 16:26:51,25
294,1,2010-05-14 20:55:15,15
294,8,2010-05-14 21:02:16,15
294,6,2010-05-14 21:24:16,15
295,1,2012-02-15 18:20:54,25
295,8,2012-02-15 18:30:22,25
295,6,2012-02-15 22:06:58,24
295,6,2012-02-15 22:06:59,15
297,1,2010-07-15 18:44:37,15
297,8,2010-07-15 20:54:40,25
297,6,2010-07-15 21:10:18,25
298,1,2010-12-01 01:41:26,24
298,8,2010-12-01 18:11:18,15
298,6,2010-12-01 18:11:26,25
300,1,2012-03-22 01:34:29,24
300,8,2012-03-22 01:34:39,15
300,6,2012-03-26 18:31:22,24
301,1,2010-05-06 19:05:09,24
301,8,2010-05-06 21:01:24,15
301,6,2010-05-06 21:27:07,15
301,8,2010-05-06 22:36:41,24
301,9,2010-05-07 00:06:08,15
301,8,2010-05-07 20:17:30,24
301,6,2010-05-07 20:17:43,24
302,1,2010-11-20 01:53:47,24
302,8,2010-11-20 02:24:12,24
302,6,2010-11-22 17:52:33,24
303,1,2012-02-06 17:29:21,25
303,8,2012-02-06 17:29:28,24
303,6,2012-02-06 17:57:12,24
304,1,2011-10-05 23:48:23,15
304,8,2011-10-06 17:30:22,15
304,6,2011-10-06 21:48:54,15
305,1,2012-05-07 15:41:52,15
305,8,2012-05-07 16:10:51,15
305,9,2012-05-07 18:36:28,24
305,6,2012-05-15 20:35:47,24
306,1,2010-09-20 23:22:31,24
306,8,2010-09-20 23:23:07,15
306,6,2010-09-20 23:24:30,24
307,1,2012-06-22 16:02:35,24
307,8,2012-06-25 18:06:08,24
307,6,2012-06-25 18:27:09,15
309,1,2012-07-20 15:01:09,24
309,8,2012-07-23 22:08:08,15
309,6,2012-07-23 22:21:41,26
310,1,2011-06-09 18:44:39,25
310,8,2011-07-01 15:47:17,25
310,9,2011-07-01 23:15:06,24
310,6,2011-07-14 23:42:45,24
311,1,2012-03-20 19:06:09,24
311,8,2012-03-20 19:06:45,25
311,6,2012-03-20 19:07:16,25
312,1,2012-07-18 18:56:55,15
312,8,2012-07-18 21:29:20,25
312,6,2012-07-19 15:10:42,25
314,1,2011-04-14 16:29:40,25
314,8,2011-04-18 17:50:42,25
314,6,2011-04-18 17:57:59,24
315,1,2010-11-10 00:17:13,24
315,8,2010-11-10 00:17:47,24
315,9,2010-11-19 00:11:59,24
315,8,2010-12-07 00:21:54,24
315,6,2010-12-07 00:22:11,24
316,1,2010-09-03 16:38:27,24
316,1,2010-09-03 16:48:54,15
316,8,2010-09-06 23:27:05,15
316,6,2010-09-06 23:28:17,24
318,1,2012-05-28 22:36:21,15
318,8,2012-05-30 19:01:54,15
318,6,2012-05-31 15:51:47,25
319,1,2010-12-29 01:23:40,24
319,8,2011-01-19 00:33:26,24
319,9,2011-01-19 00:40:19,24
319,8,2011-01-21 23:36:47,24
319,6,2011-01-21 23:36:56,24
320,1,2010-12-28 01:12:53,24
320,8,2010-12-28 01:51:07,24
320,6,2011-01-20 19:48:38,24
321,1,2010-07-01 17:53:02,24
321,1,2010-07-01 20:33:00,15
321,8,2010-07-02 00:43:16,25
321,9,2010-07-02 00:55:02,25
321,8,2010-07-02 20:15:07,25
321,6,2010-07-02 20:39:50,25
322,1,2010-11-25 20:50:31,24
322,8,2010-11-25 20:50:46,24
322,9,2010-11-26 19:27:40,3
322,8,2010-12-14 00:43:50,24
322,6,2010-12-14 00:44:04,24
324,8,2012-09-06 16:45:04,24
324,6,2012-09-24 18:34:43,24
325,1,2011-02-01 23:02:03,15
325,1,2011-02-16 01:52:44,2
325,8,2011-02-16 01:52:51,2
325,6,2011-02-21 23:06:23,1
327,1,2010-04-12 17:39:32,1
327,8,2010-04-29 22:33:17,1
327,6,2010-04-29 22:33:23,2
328,1,2012-01-10 18:59:44,1
328,8,2012-01-10 18:59:56,2
328,6,2012-01-10 20:07:13,2
329,1,2011-10-28 19:03:05,1
329,8,2011-11-02 17:42:11,2
329,6,2011-11-02 17:43:41,3
329,8,2011-11-16 20:49:39,1
329,6,2011-11-17 17:53:58,2
330,1,2010-10-05 23:07:26,1
330,1,2010-10-07 16:27:05,2
330,8,2010-10-08 18:32:11,2
330,6,2010-10-08 21:55:02,2
330,6,2010-10-08 22:07:16,2
334,1,2011-04-29 23:36:05,1
334,8,2011-04-29 23:36:29,1
334,9,2011-05-02 16:10:10,1
334,8,2011-05-03 18:37:08,2
334,6,2011-05-03 18:37:23,2
335,1,2010-08-23 17:13:02,2
335,8,2010-08-23 17:13:22,1
335,6,2010-08-23 17:14:07,2
336,1,2012-04-20 18:54:26,2
336,8,2012-04-20 18:54:41,2
336,6,2012-04-23 17:14:28,2
338,1,2012-07-19 18:55:01,1
338,8,2012-07-20 18:25:48,2
338,6,2012-07-20 18:26:36,2
339,1,2012-05-14 20:36:02,1
339,8,2012-05-15 23:04:27,1
339,9,2012-05-15 23:07:03,1
339,6,2012-05-16 23:57:16,2
340,1,2012-03-06 20:18:20,2
340,8,2012-03-07 01:53:18,1
340,9,2012-03-14 19:55:59,1
340,6,2012-03-16 01:03:14,2
341,1,2011-12-21 22:53:06,2
341,6,2011-12-23 00:56:27,2
342,1,2010-04-19 18:48:19,1
342,8,2010-06-02 00:10:52,1
342,6,2010-06-02 00:14:57,2
344,1,2012-01-20 02:02:37,2
344,8,2012-01-20 02:02:55,2
344,6,2012-01-20 23:47:10,2
347,1,2011-08-01 16:02:40,1
347,6,2011-08-19 17:29:29,2
347,6,2011-08-19 17:29:29,1
350,1,2011-12-28 22:37:00,2
350,8,2012-01-18 20:36:11,2
350,9,2012-02-02 18:12:36,2
350,6,2012-02-07 20:21:54,2
351,1,2010-03-29 18:12:13,1
351,8,2010-04-01 22:17:35,2
351,6,2010-04-01 22:17:42,1
352,1,2012-05-08 18:48:14,1
352,6,2012-05-08 18:48:50,1
352,6,2012-05-08 18:48:51,2
353,1,2010-11-25 02:20:43,2
353,8,2010-11-30 01:49:08,2
353,6,2010-11-30 01:49:26,2
354,1,2011-08-03 23:10:21,2
354,9,2011-08-03 23:11:53,1
354,6,2011-08-04 21:52:59,2
354,6,2011-08-04 21:53:04,2
355,1,2011-01-10 17:39:15,1
355,1,2011-01-10 17:41:44,1
355,8,2011-01-27 01:34:13,1
355,6,2011-02-09 02:00:42,2
356,1,2012-06-19 21:23:59,2
356,8,2012-06-20 15:46:29,1
356,6,2012-06-20 16:11:35,1
357,1,2012-07-11 22:50:14,2
357,8,2012-07-12 14:59:23,2
357,6,2012-07-12 15:07:56,2
