CaseID,ActivityID,CompleteTimestamp,GroupID
266,6,2012-06-20 15:11:20,7
267,1,2011-05-05 17:41:25,7
267,8,2011-05-05 17:42:08,7
267,6,2011-05-05 21:14:58,7
268,3,2010-07-23 16:22:58,7
268,1,2010-07-23 16:23:24,7
268,8,2010-07-23 16:29:53,22
268,6,2010-07-23 17:53:25,3
269,8,2011-12-12 17:40:49,23
269,6,2012-01-03 18:15:12,3
270,1,2011-04-01 16:48:44,23
270,8,2011-04-01 16:49:20,23
270,9,2011-04-01 17:42:02,2
270,9,2011-04-01 18:40:01,1
270,8,2011-04-04 18:05:40,2
270,6,2011-04-06 18:48:27,2
271,3,2010-03-08 20:43:25,1
271,1,2010-03-08 20:44:57,2
271,1,2010-03-08 20:45:49,2
271,8,2010-03-08 20:52:48,2
271,6,2010-03-09 02:00:50,2
272,1,2012-01-25 16:58:57,2
272,8,2012-01-25 17:39:02,1
272,9,2012-02-01 20:28:32,1
272,6,2012-02-29 02:21:41,1
273,1,2010-03-26 00:16:03,2
273,8,2010-03-26 00:32:12,3
273,6,2010-03-26 02:10:30,2
274,1,2012-04-20 18:47:22,2
274,8,2012-04-26 16:37:56,2
274,6,2012-04-26 20:19:28,2
275,1,2010-06-08 20:44:14,2
275,8,2010-06-28 22:02:44,2
275,6,2010-06-28 22:07:25,1
276,3,2010-03-30 23:58:20,2
276,1,2010-03-30 23:58:35,2
276,8,2010-03-30 23:59:10,1
276,6,2010-03-31 00:13:29,1
277,1,2012-03-13 18:47:21,2
277,8,2012-03-13 18:48:04,2
277,6,2012-03-14 23:35:22,2
278,1,2010-05-24 20:55:50,2
278,9,2010-05-25 23:38:49,2
278,8,2010-06-16 16:46:50,1
278,9,2010-06-16 16:47:04,1
278,8,2010-06-21 23:04:47,1
278,6,2010-06-22 20:27:44,1
279,1,2011-10-07 17:50:02,3
279,6,2011-10-07 17:50:33,1
280,1,2010-11-25 23:02:43,1
280,8,2010-11-25 23:03:26,1
280,9,2010-11-26 00:56:39,2
280,8,2010-11-30 01:25:15,2
280,6,2010-11-30 01:25:22,2
280,8,2010-11-30 19:58:20,2
280,6,2010-12-01 23:33:08,2
281,1,2011-06-30 21:42:32,24
281,1,2011-06-30 21:42:53,15
281,8,2011-07-04 20:19:44,24
281,6,2011-07-04 20:57:06,24
283,1,2012-06-12 17:18:08,24
283,8,2012-06-18 18:01:49,24
283,6,2012-07-02 17:44:23,25
284,1,2011-11-08 17:24:00,15
284,8,2011-11-08 17:24:19,24
284,6,2011-11-08 17:34:52,24
285,1,2012-05-02 18:41:57,24
285,8,2012-05-03 16:00:14,25
285,6,2012-05-03 22:34:29,15
287,1,2011-02-08 16:48:56,25
287,8,2011-02-08 16:49:34,25
287,6,2011-02-08 19:49:59,15
288,1,2011-11-17 18:35:43,15
288,8,2011-11-17 18:36:01,25
288,6,2011-11-17 23:00:05,25
289,1,2010-09-07 22:11:07,24
289,8,2010-09-07 22:44:49,24
289,6,2010-09-07 23:39:38,24
290,1,2012-02-14 20:05:29,24
290,9,2012-02-15 18:20:13,24
290,6,2012-03-01 00:31:24,24
290,6,2012-03-01 00:31:28,24
291,1,2010-10-13 18:21:33,24
291,1,2010-10-13 18:21:52,24
291,8,2010-10-13 18:22:15,24
291,6,2010-10-20 23:23:37,24
292,1,2012-08-02 16:46:54,24
292,8,2012-08-02 16:48:49,25
292,6,2012-08-02 16:49:07,24
293,1,2012-07-27 21:10:43,24
293,8,2012-08-10 21:16:56,25
293,6,2012-08-14 16:26:51,25
294,1,2010-05-14 20:55:15,15
294,8,2010-05-14 21:02:16,15
294,6,2010-05-14 21:24:16,15
295,1,2012-02-15 18:20:54,25
295,8,2012-02-15 18:30:22,25
295,6,2012-02-15 22:06:58,24
295,6,2012-02-15 22:06:59,15
297,1,2010-07-15 18:44:37,15
297,8,2010-07-15 20:54:40,25
297,6,2010-07-15 21:10:18,25
298,1,2010-12-01 01:41:26,24
298,8,2010-12-01 18:11:18,15
298,6,2010-12-01 18:11:26,25
300,1,2012-03-22 01:34:29,24
300,8,2012-03-22 01:34:39,15
300,6,2012-03-26 18:31:22,24
301,1,2010-05-06 19:05:09,24
301,8,2010-05-06 21:01:24,15
301,6,2010-05-06 21:27:07,15
301,8,2010-05-06 22:36:41,24
301,9,2010-05-07 00:06:08,15
301,8,2010-05-07 20:17:30,24
301,6,2010-05-07 20:17:43,24
302,1,2010-11-20 01:53:47,24
302,8,2010-11-20 02:24:12,24
302,6,2010-11-22 17:52:33,24
303,1,2012-02-06 17:29:21,25
303,8,2012-02-06 17:29:28,24
303,6,2012-02-06 17:57:12,24
304,1,2011-10-05 23:48:23,15
304,8,2011-10-06 17:30:22,15
304,6,2011-10-06 21:48:54,15
305,1,2012-05-07 15:41:52,15
305,8,2012-05-07 16:10:51,15
305,9,2012-05-07 18:36:28,24
305,6,2012-05-15 20:35:47,24
306,1,2010-09-20 23:22:31,24
306,8,2010-09-20 23:23:07,15
306,6,2010-09-20 23:24:30,24
307,1,2012-06-22 16:02:35,24
307,8,2012-06-25 18:06:08,24
307,6,2012-06-25 18:27:09,15
309,1,2012-07-20 15:01:09,24
309,8,2012-07-23 22:08:08,15
309,6,2012-07-23 22:21:41,26
310,1,2011-06-09 18:44:39,25
310,8,2011-07-01 15:47:17,25
310,9,2011-07-01 23:15:06,24
310,6,2011-07-14 23:42:45,24
311,1,2012-03-20 19:06:09,24
311,8,2012-03-20 19:06:45,25
311,6,2012-03-20 19:07:16,25
312,1,2012-07-18 18:56:55,15
312,8,2012-07-18 21:29:20,25
312,6,2012-07-19 15:10:42,25
314,1,2011-04-14 16:29:40,25
314,8,2011-04-18 17:50:42,25
314,6,2011-04-18 17:57:59,24
315,1,2010-11-10 00:17:13,24
315,8,2010-11-10 00:17:47,24
315,9,2010-11-19 00:11:59,24
315,8,2010-12-07 00:21:54,24
315,6,2010-12-07 00:22:11,24
316,1,2010-09-03 16:38:27,24
316,1,2010-09-03 16:48:54,15
316,8,2010-09-06 23:27:05,15
316,6,2010-09-06 23:28:17,24
318,1,2012-05-28 22:36:21,15
318,8,2012-05-30 19:01:54,15
318,6,2012-05-31 15:51:47,25
319,1,2010-12-29 01:23:40,24
319,8,2011-01-19 00:33:26,24
319,9,2011-01-19 00:40:19,24
319,8,2011-01-21 23:36:47,24
319,6,2011-01-21 23:36:56,24
320,1,2010-12-28 01:12:53,24
320,8,2010-12-28 01:51:07,24
320,6,2011-01-20 19:48:38,24
321,1,2010-07-01 17:53:02,24
321,1,2010-07-01 20:33:00,15
321,8,2010-07-02 00:43:16,25
321,9,2010-07-02 00:55:02,25
321,8,2010-07-02 20:15:07,25
321,6,2010-07-02 20:39:50,25
322,1,2010-11-25 20:50:31,24
322,8,2010-11-25 20:50:46,24
322,9,2010-11-26 19:27:40,3
322,8,2010-12-14 00:43:50,24
322,6,2010-12-14 00:44:04,24
324,8,2012-09-06 16:45:04,24
324,6,2012-09-24 18:34:43,24
325,1,2011-02-01 23:02:03,15
325,1,2011-02-16 01:52:44,2
325,8,2011-02-16 01:52:51,2
325,6,2011-02-21 23:06:23,1
327,1,2010-04-12 17:39:32,1
327,8,2010-04-29 22:33:17,1
327,6,2010-04-29 22:33:23,2
328,1,2012-01-10 18:59:44,1
328,8,2012-01-10 18:59:56,2
328,6,2012-01-10 20:07:13,2
329,1,2011-10-28 19:03:05,1
329,8,2011-11-02 17:42:11,2
329,6,2011-11-02 17:43:41,3
329,8,2011-11-16 20:49:39,1
329,6,2011-11-17 17:53:58,2
330,1,2010-10-05 23:07:26,1
330,1,2010-10-07 16:27:05,2
330,8,2010-10-08 18:32:11,2
330,6,2010-10-08 21:55:02,2
330,6,2010-10-08 22:07:16,2
334,1,2011-04-29 23:36:05,1
334,8,2011-04-29 23:36:29,1
334,9,2011-05-02 16:10:10,1
334,8,2011-05-03 18:37:08,2
334,6,2011-05-03 18:37:23,2
335,1,2010-08-23 17:13:02,2
335,8,2010-08-23 17:13:22,1
335,6,2010-08-23 17:14:07,2
336,1,2012-04-20 18:54:26,2
336,8,2012-04-20 18:54:41,2
336,6,2012-04-23 17:14:28,2
338,1,2012-07-19 18:55:01,1
338,8,2012-07-20 18:25:48,2
338,6,2012-07-20 18:26:36,2
339,1,2012-05-14 20:36:02,1
339,8,2012-05-15 23:04:27,1
339,9,2012-05-15 23:07:03,1
339,6,2012-05-16 23:57:16,2
340,1,2012-03-06 20:18:20,2
340,8,2012-03-07 01:53:18,1
340,9,2012-03-14 19:55:59,1
340,6,2012-03-16 01:03:14,2
341,1,2011-12-21 22:53:06,2
341,6,2011-12-23 00:56:27,2
342,1,2010-04-19 18:48:19,1
342,8,2010-06-02 00:10:52,1
342,6,2010-06-02 00:14:57,2
344,1,2012-01-20 02:02:37,2
344,8,2012-01-20 02:02:55,2
344,6,2012-01-20 23:47:10,2
347,1,2011-08-01 16:02:40,1
347,6,2011-08-19 17:29:29,2
347,6,2011-08-19 17:29:29,1
350,1,2011-12-28 22:37:00,2
350,8,2012-01-18 20:36:11,2
350,9,2012-02-02 18:12:36,2
350,6,2012-02-07 20:21:54,2
351,1,2010-03-29 18:12:13,1
351,8,2010-04-01 22:17:35,2
351,6,2010-04-01 22:17:42,1
352,1,2012-05-08 18:48:14,1
352,6,2012-05-08 18:48:50,1
352,6,2012-05-08 18:48:51,2
353,1,2010-11-25 02:20:43,2
353,8,2010-11-30 01:49:08,2
353,6,2010-11-30 01:49:26,27
354,1,2011-08-03 23:10:21,27
354,9,2011-08-03 23:11:53,27
354,6,2011-08-04 21:52:59,27
354,6,2011-08-04 21:53:04,25
355,1,2011-01-10 17:39:15,27
355,1,2011-01-10 17:41:44,15
355,8,2011-01-27 01:34:13,15
355,6,2011-02-09 02:00:42,27
356,1,2012-06-19 21:23:59,15
356,8,2012-06-20 15:46:29,15
356,6,2012-06-20 16:11:35,15
357,1,2012-07-11 22:50:14,15
357,8,2012-07-12 14:59:23,15
357,6,2012-07-12 15:07:56,15
358,1,2010-09-17 22:02:58,15
358,1,2010-09-17 23:48:16,27
358,8,2010-09-21 20:27:07,3
358,6,2010-09-21 20:27:19,15
359,1,2010-12-28 22:15:48,27
359,8,2011-01-21 17:44:16,15
359,6,2011-01-21 17:44:48,15
360,1,2010-02-10 01:17:06,27
360,8,2010-02-24 01:40:34,27
360,6,2010-03-16 18:05:38,27
362,1,2012-02-23 18:45:01,15
362,8,2012-03-13 00:06:36,27
362,9,2012-03-14 02:53:46,15
362,6,2012-03-30 22:00:29,17
363,1,2010-04-09 15:36:35,15
363,1,2010-04-13 23:40:30,15
363,8,2010-04-14 17:22:18,15
363,6,2010-04-14 17:22:26,18
365,1,2010-12-29 18:06:43,15
365,8,2010-12-29 18:06:53,27
365,9,2010-12-29 19:49:51,15
365,8,2010-12-29 23:46:12,27
365,6,2010-12-29 23:47:01,27
366,1,2012-07-10 22:42:22,18
366,8,2012-07-10 22:42:32,15
366,6,2012-07-12 17:22:46,27
368,1,2011-06-22 21:08:02,27
368,1,2011-06-22 21:08:20,15
368,8,2011-06-22 23:55:26,15
368,9,2011-06-23 16:18:51,28
368,9,2011-06-23 16:18:54,15
368,8,2011-07-20 16:13:16,27
368,6,2011-08-03 22:03:51,15
369,1,2011-07-13 22:03:38,15
369,8,2011-07-14 16:37:19,15
369,8,2011-07-14 16:51:59,27
369,6,2011-07-14 17:23:03,27
371,1,2012-01-26 19:51:34,17
371,8,2012-01-26 19:51:43,15
371,6,2012-01-26 20:56:27,15
372,1,2012-05-24 22:08:38,27
372,8,2012-05-24 23:18:41,27
372,6,2012-05-25 17:15:20,18
373,1,2011-12-16 22:58:26,15
373,8,2011-12-16 22:59:19,15
373,6,2011-12-29 01:27:41,15
375,1,2012-05-10 20:25:17,15
375,8,2012-05-10 20:25:31,15
375,6,2012-05-10 20:30:11,15
376,1,2010-05-04 18:50:27,15
376,8,2010-05-05 18:35:13,15
376,9,2010-05-05 18:35:24,15
376,8,2010-05-17 16:11:07,15
376,6,2010-05-17 16:11:14,27
377,1,2011-12-16 23:59:08,15
377,8,2011-12-19 20:09:41,15
377,6,2012-01-14 00:22:13,18
379,1,2010-07-12 23:42:43,15
379,8,2010-07-26 20:44:10,27
379,6,2010-07-26 20:44:37,15
381,1,2012-04-12 16:19:28,15
381,8,2012-04-12 16:19:36,15
381,6,2012-04-16 23:29:50,27
385,1,2010-12-15 01:34:40,27
385,8,2010-12-16 00:47:56,15
385,6,2010-12-16 00:48:46,25
386,1,2011-05-10 16:52:39,25
386,8,2011-05-10 16:53:00,15
386,9,2011-05-13 21:22:57,15
386,8,2011-05-17 16:52:37,15
386,6,2011-05-17 16:52:47,27
387,1,2011-12-14 21:05:52,27
387,8,2011-12-14 21:05:59,25
387,6,2011-12-22 19:50:39,25
387,6,2011-12-22 19:50:40,25
388,1,2010-07-09 22:26:02,15
388,9,2010-07-14 16:52:39,15
388,8,2010-07-27 15:03:48,15
388,6,2010-07-27 15:03:55,15
389,1,2011-06-28 21:43:15,15
389,1,2011-06-28 21:44:20,15
389,8,2011-06-29 16:35:06,27
389,6,2011-06-29 17:24:26,27
390,1,2010-01-18 18:30:02,15
390,8,2010-01-18 18:30:24,15
390,6,2010-01-18 18:32:21,15
391,1,2011-09-15 17:30:24,18
391,8,2011-09-16 22:54:21,15
391,6,2011-09-20 16:21:04,15
392,1,2012-03-12 18:57:46,18
392,6,2012-03-12 23:53:29,27
392,6,2012-03-12 23:57:06,15
393,1,2010-10-25 18:09:25,27
393,8,2010-10-29 22:07:35,27
393,6,2010-10-29 22:10:16,27
394,1,2012-01-12 21:02:38,27
394,8,2012-01-13 18:45:33,25
394,6,2012-01-13 19:36:45,27
395,1,2011-12-15 19:32:48,15
395,8,2011-12-15 19:32:56,27
395,6,2011-12-15 19:49:44,15
396,1,2010-09-23 17:34:03,27
396,1,2010-09-23 18:18:15,17
396,8,2010-09-23 23:36:50,15
396,6,2010-09-27 23:37:58,15
397,1,2012-08-02 23:00:24,27
397,8,2012-08-03 15:04:30,27
397,6,2012-08-03 15:12:16,27
398,1,2012-01-25 17:03:28,2
398,8,2012-01-25 17:39:20,2
398,9,2012-02-01 20:39:56,2
398,6,2012-02-29 02:22:35,1
400,1,2011-09-22 17:13:24,1
400,8,2011-09-28 15:08:53,2
400,6,2011-10-04 21:56:00,4
401,1,2010-03-23 01:51:36,3
401,8,2010-04-29 21:01:59,2
401,6,2010-04-29 21:02:06,1
403,1,2012-01-17 17:42:15,1
403,8,2012-01-18 17:04:57,5
403,6,2012-01-18 17:17:49,2
404,1,2010-01-20 02:01:04,2
404,8,2010-02-11 23:30:44,1
404,6,2010-02-11 23:30:56,3
405,1,2012-01-20 17:17:51,1
405,8,2012-01-20 17:18:14,1
405,6,2012-01-23 19:24:09,3
405,8,2012-01-23 19:34:09,5
405,6,2012-01-26 01:05:48,1
406,1,2010-01-14 02:25:25,1
406,1,2010-01-14 02:25:38,2
406,8,2010-01-14 20:42:31,3
406,6,2010-01-14 20:42:37,3
409,1,2011-08-29 22:04:10,2
409,8,2011-08-30 16:33:47,1
409,6,2011-08-30 16:59:38,2
410,1,2010-11-16 01:40:29,2
410,8,2010-11-23 23:07:33,3
410,6,2010-11-23 23:08:12,5
411,1,2010-11-27 02:02:49,1
411,8,2010-12-07 23:00:09,3
411,6,2010-12-10 22:25:46,2
413,3,2011-09-21 17:45:40,1
413,1,2011-09-23 17:20:13,2
413,8,2011-09-23 17:20:34,2
413,6,2011-10-14 00:02:38,2
413,6,2011-10-14 00:02:41,2
415,1,2012-03-20 20:05:10,2
415,8,2012-03-20 20:05:18,1
415,6,2012-03-22 00:23:54,2
415,6,2012-03-22 00:23:55,2
416,1,2010-07-09 15:52:27,1
416,8,2010-08-06 23:25:41,5
416,6,2010-08-06 23:26:20,2
417,1,2012-04-04 00:21:42,2
417,8,2012-04-04 22:04:39,4
417,9,2012-04-06 15:21:38,2
417,6,2012-04-16 20:36:10,4
418,1,2012-05-04 23:26:19,1
418,8,2012-05-07 14:59:13,3
418,6,2012-05-07 18:24:38,1
419,1,2010-07-02 18:37:18,2
419,8,2010-07-02 21:38:42,2
419,9,2010-07-02 21:39:52,1
419,8,2010-07-13 23:01:23,2
419,6,2010-07-13 23:01:37,2
420,1,2010-09-15 23:44:34,2
420,8,2010-09-15 23:51:01,1
420,6,2010-09-15 23:51:07,1
422,1,2011-01-06 00:49:02,1
422,8,2011-01-10 17:15:19,2
422,6,2011-01-10 17:16:46,1
423,3,2010-09-15 22:38:51,1
423,1,2010-09-16 15:14:36,2
423,8,2010-09-16 17:03:40,2
423,6,2010-09-27 23:22:43,3
424,1,2012-06-15 23:30:23,2
424,8,2012-06-15 23:30:32,5
424,6,2012-06-18 18:10:31,5
424,6,2012-06-18 18:10:31,2
425,1,2012-04-16 16:26:13,1
425,8,2012-04-16 22:05:04,1
425,9,2012-04-17 15:40:48,1
425,6,2012-05-16 18:59:40,1
426,1,2011-03-15 22:18:19,1
426,8,2011-03-15 22:18:50,5
426,9,2011-03-15 23:41:01,3
426,9,2011-03-19 00:45:55,4
426,8,2011-04-14 16:41:49,2
426,6,2011-04-14 16:42:53,2
427,1,2012-08-03 15:17:53,2
427,8,2012-08-03 15:20:15,1
427,6,2012-08-03 15:20:40,2
428,1,2010-10-11 15:49:01,2
428,8,2010-10-12 17:58:32,1
428,6,2010-10-12 17:59:33,29
429,1,2011-06-21 23:42:53,29
429,1,2011-06-21 23:43:03,23
429,8,2011-06-23 20:57:37,30
429,6,2011-06-23 22:56:12,8
430,1,2010-02-16 20:00:09,3
430,8,2010-02-16 20:00:17,3
430,6,2010-02-16 20:00:27,31
431,1,2012-02-03 00:06:04,32
431,8,2012-02-03 00:06:16,23
431,6,2012-02-03 17:29:08,23
432,1,2011-09-30 16:48:55,29
432,8,2011-09-30 21:46:24,29
432,6,2011-10-06 15:58:26,32
434,1,2012-04-18 16:16:22,23
434,8,2012-04-18 16:25:34,30
434,6,2012-04-23 23:30:23,32
436,1,2012-06-19 18:30:43,33
436,8,2012-06-19 18:32:43,33
436,6,2012-06-19 21:18:30,29
436,6,2012-06-19 21:18:31,29
437,1,2011-11-11 19:35:35,32
437,8,2011-11-15 23:54:29,3
437,9,2011-11-16 19:55:17,29
437,6,2011-11-17 20:36:55,31
439,1,2012-02-01 17:30:27,29
439,8,2012-02-10 02:05:23,29
439,6,2012-02-15 19:07:50,3
440,1,2011-06-07 20:15:58,30
440,8,2011-06-07 20:16:33,31
440,6,2011-06-08 16:50:52,23
442,1,2011-02-18 20:17:32,3
442,8,2011-02-19 02:47:39,31
442,6,2011-02-19 02:55:57,8
443,1,2011-03-10 20:06:41,33
443,1,2011-03-10 20:08:14,29
443,8,2011-03-10 20:15:07,29
443,6,2011-03-10 23:21:58,23
444,1,2012-07-19 18:45:18,29
444,8,2012-07-23 22:27:42,30
444,6,2012-07-25 20:52:04,3
445,1,2011-05-16 17:25:43,3
445,8,2011-05-16 17:26:52,29
445,6,2011-05-16 21:04:16,3
448,1,2012-06-12 23:20:01,29
448,8,2012-06-13 18:35:07,15
448,9,2012-06-26 21:36:43,34
448,6,2012-06-29 21:27:09,18
449,1,2011-03-09 20:49:32,15
449,8,2011-03-09 20:49:53,15
449,9,2011-03-09 20:53:22,28
449,8,2011-03-10 22:20:24,15
449,6,2011-03-10 22:21:03,15
450,1,2010-10-07 23:56:55,25
450,8,2010-10-07 23:57:26,34
450,6,2010-10-08 16:44:11,15
451,1,2011-07-08 22:17:10,15
451,1,2011-07-13 17:15:33,15
451,8,2011-07-13 20:27:47,34
451,6,2011-07-13 20:29:32,18
452,1,2010-12-01 02:09:16,15
452,8,2010-12-06 17:08:44,15
452,6,2010-12-07 01:31:43,15
453,1,2012-05-23 15:56:57,15
453,8,2012-05-23 15:57:05,15
453,6,2012-05-25 20:31:15,35
453,6,2012-05-25 20:31:15,15
454,1,2011-11-09 00:52:09,15
454,8,2011-11-09 00:52:23,15
454,6,2011-11-09 01:20:00,34
455,1,2010-07-01 16:33:32,15
455,8,2010-07-12 17:25:59,15
455,9,2010-07-14 22:04:12,15
455,8,2010-07-21 16:23:02,15
455,6,2010-07-21 16:23:11,15
457,1,2011-12-07 20:31:32,15
457,8,2011-12-07 20:41:28,15
457,6,2011-12-08 02:02:54,3
458,1,2012-07-20 18:19:26,15
458,8,2012-07-26 23:34:07,15
458,6,2012-08-28 18:19:09,15
459,1,2011-10-05 16:52:36,25
459,8,2011-10-18 17:24:51,15
459,6,2011-10-18 23:36:27,15
460,1,2011-02-26 01:54:09,15
460,8,2011-02-28 20:00:58,15
460,6,2011-02-28 21:01:29,15
461,1,2012-03-28 17:02:20,15
461,8,2012-03-28 17:49:03,15
461,9,2012-03-30 15:52:33,15
461,6,2012-04-16 16:48:18,15
462,1,2012-05-15 16:39:10,15
462,8,2012-05-15 16:39:18,15
462,4,2012-05-15 23:46:35,34
462,6,2012-06-01 20:07:34,15
463,1,2011-11-10 18:20:49,15
463,8,2011-11-10 18:21:08,3
463,6,2011-12-14 01:45:19,34
463,6,2011-12-14 01:45:20,15
464,1,2011-10-07 16:30:01,15
464,8,2011-10-07 22:08:34,34
464,6,2011-10-14 16:03:04,15
464,6,2011-10-14 16:03:04,15
465,1,2011-06-30 23:05:37,34
465,1,2011-06-30 23:05:53,34
465,8,2011-07-05 18:38:12,15
465,6,2011-07-05 20:14:52,15
466,1,2012-06-15 22:58:32,18
466,8,2012-06-15 23:35:08,25
466,6,2012-06-18 18:34:55,34
468,1,2011-02-02 23:17:34,15
468,8,2011-02-04 23:48:04,15
468,9,2011-02-08 23:55:03,15
468,8,2011-02-17 18:18:28,15
468,6,2011-02-17 18:18:39,15
469,1,2010-05-03 19:18:49,35
469,8,2010-05-03 19:20:03,15
469,9,2010-05-03 19:29:31,15
469,8,2010-05-03 20:15:04,15
469,6,2010-05-03 20:15:12,15
471,1,2011-05-24 16:27:52,15
471,8,2011-05-24 16:28:14,15
471,9,2011-05-27 22:02:35,15
471,8,2011-06-03 21:21:28,34
471,6,2011-06-03 21:21:36,34
472,1,2012-07-23 22:02:04,34
472,8,2012-07-23 23:04:26,15
472,6,2012-08-27 23:52:11,34
473,1,2011-01-17 19:10:54,34
473,8,2011-01-20 20:01:42,15
473,6,2011-02-28 18:40:39,34
475,1,2011-04-13 22:43:16,15
475,8,2011-04-13 22:44:19,15
475,6,2011-04-14 21:56:33,15
476,1,2011-03-23 00:31:44,15
476,8,2011-04-01 22:42:31,15
476,9,2011-04-01 22:42:38,15
476,8,2011-04-07 23:40:59,15
476,6,2011-04-07 23:41:49,15
477,1,2012-01-04 17:34:18,15
477,8,2012-01-04 17:34:29,15
477,6,2012-01-04 18:17:14,15
478,1,2012-09-20 22:10:58,35
478,1,2012-09-20 22:11:56,15
478,8,2012-09-21 21:52:10,15
478,9,2012-09-27 15:37:43,15
478,6,2012-10-12 16:57:20,28
479,1,2012-05-15 23:30:10,25
479,6,2012-05-16 15:06:18,15
481,1,2011-08-31 22:09:49,15
481,8,2011-09-01 22:52:37,15
481,6,2011-09-02 15:18:38,15
482,1,2012-07-27 22:35:58,15
482,6,2012-07-30 16:24:22,15
482,6,2012-07-30 16:24:22,15
483,1,2012-08-08 15:26:16,15
483,8,2012-08-08 16:00:42,34
483,6,2012-08-09 21:29:31,15
485,1,2011-07-01 18:24:56,15
485,1,2011-07-01 18:38:06,15
485,8,2011-07-04 17:02:11,15
485,6,2011-07-04 18:43:18,15
486,1,2011-09-26 20:50:47,34
486,8,2011-09-26 20:51:45,15
486,6,2011-09-26 20:57:39,15
488,1,2011-09-20 15:40:54,15
488,8,2011-09-26 21:33:44,15
488,6,2011-09-27 23:12:04,15
489,1,2011-03-24 23:41:51,15
489,8,2011-03-24 23:42:08,15
489,6,2011-03-25 18:19:15,18
490,1,2011-07-11 21:49:19,15
490,8,2011-07-12 15:52:08,15
490,6,2011-07-12 16:16:03,15
491,1,2012-04-12 23:45:56,15
491,8,2012-04-16 15:07:02,15
491,9,2012-04-20 18:41:40,15
491,6,2012-05-14 22:53:25,15
492,1,2012-05-30 23:38:32,15
492,8,2012-05-31 14:59:24,35
492,6,2012-05-31 21:28:36,15
493,1,2011-12-23 01:48:48,15
493,8,2011-12-27 17:30:02,15
493,6,2011-12-29 17:36:13,15
494,1,2011-03-30 16:29:32,15
494,8,2011-03-30 16:30:43,15
494,6,2011-03-30 21:13:43,34
495,1,2012-07-19 23:51:08,15
495,8,2012-07-19 23:51:21,18
495,6,2012-07-20 22:06:41,15
497,1,2012-07-25 23:40:43,15
497,8,2012-07-27 18:55:05,15
497,6,2012-08-09 21:58:25,15
498,1,2012-09-14 15:17:52,34
498,8,2012-09-14 15:18:18,27
498,6,2012-10-02 22:25:04,27
498,6,2012-10-02 22:25:04,15
499,1,2011-01-28 18:01:13,27
499,8,2011-01-28 22:49:49,15
499,6,2011-01-31 17:58:40,25
500,1,2011-03-03 18:50:46,15
500,8,2011-03-22 18:19:41,15
500,6,2011-03-23 00:41:22,25
501,1,2012-06-04 21:18:30,15
501,1,2012-06-04 21:30:53,15
501,8,2012-06-05 14:58:08,15
501,6,2012-06-06 23:16:24,27
502,1,2012-09-24 15:37:21,15
502,8,2012-09-25 15:11:43,25
502,6,2012-10-26 18:32:20,25
503,1,2012-09-04 23:47:56,27
503,8,2012-09-05 17:53:57,27
503,2,2012-09-05 18:07:42,15
503,4,2012-10-18 16:33:48,27
503,6,2012-10-19 17:02:02,27
505,1,2012-01-20 23:25:53,27
505,8,2012-01-20 23:26:12,27
505,6,2012-02-02 00:22:25,15
508,1,2012-02-23 22:43:24,26
508,8,2012-02-23 22:43:39,27
508,9,2012-02-24 18:44:16,27
508,6,2012-03-12 19:34:52,15
509,1,2010-09-24 18:47:17,27
509,8,2010-09-24 23:16:20,27
509,9,2010-09-27 21:41:58,27
509,9,2010-09-28 16:49:02,27
509,8,2010-10-04 16:49:45,27
509,6,2010-10-04 16:50:02,15
510,1,2012-07-16 22:00:44,15
510,8,2012-07-16 22:00:55,15
510,9,2012-07-23 20:56:58,15
510,6,2012-08-27 16:28:28,25
511,1,2012-04-20 21:48:18,25
511,8,2012-04-27 18:48:24,15
511,6,2012-05-03 18:11:09,15
512,1,2011-10-06 18:16:56,27
512,8,2011-10-11 21:11:42,15
512,9,2011-10-13 22:29:37,27
512,6,2011-10-17 23:21:14,15
513,1,2011-03-30 18:44:58,15
513,8,2011-03-30 18:45:26,15
513,6,2011-04-04 16:35:45,27
514,1,2011-12-27 20:54:23,15
514,8,2011-12-28 00:39:22,27
514,6,2011-12-30 18:04:14,15
514,6,2011-12-30 18:04:15,15
515,1,2011-10-20 16:41:43,15
515,8,2011-10-20 16:42:26,15
515,6,2011-10-20 23:46:08,25
516,1,2011-09-01 22:32:33,15
516,8,2011-09-05 18:32:40,15
516,9,2011-09-05 20:35:10,36
516,6,2011-09-15 18:43:36,27
517,1,2011-03-02 00:22:55,37
517,8,2011-03-02 00:23:19,15
517,8,2011-03-02 00:23:50,15
517,9,2011-03-10 00:28:22,15
517,8,2011-03-18 19:57:44,27
517,6,2011-03-18 19:58:27,15
518,1,2011-03-26 02:11:16,15
518,8,2011-03-26 02:11:53,36
518,6,2011-04-05 21:04:16,36
518,8,2011-04-22 16:10:57,27
518,6,2011-04-22 17:11:36,15
519,1,2012-06-08 16:31:56,27
519,8,2012-06-08 16:32:05,27
519,6,2012-06-08 16:40:26,15
520,1,2012-09-28 21:55:43,15
520,8,2012-10-12 19:10:56,15
520,6,2012-10-17 19:41:09,27
520,6,2012-10-17 19:41:10,27
521,1,2012-01-09 19:49:13,15
521,8,2012-01-10 17:42:03,25
521,6,2012-01-10 23:59:48,25
522,1,2011-12-02 18:52:07,15
522,8,2011-12-05 17:15:04,15
522,9,2011-12-05 17:32:43,15
