CaseID,ActivityID,CompleteTimestamp
292,8,2012-08-02 16:48:49
292,6,2012-08-02 16:49:07
293,1,2012-07-27 21:10:43
293,8,2012-08-10 21:16:56
293,6,2012-08-14 16:26:51
294,1,2010-05-14 20:55:15
294,8,2010-05-14 21:02:16
294,6,2010-05-14 21:24:16
295,1,2012-02-15 18:20:54
295,8,2012-02-15 18:30:22
295,6,2012-02-15 22:06:58
295,6,2012-02-15 22:06:59
297,1,2010-07-15 18:44:37
297,8,2010-07-15 20:54:40
297,6,2010-07-15 21:10:18
298,1,2010-12-01 01:41:26
298,8,2010-12-01 18:11:18
298,6,2010-12-01 18:11:26
300,1,2012-03-22 01:34:29
300,8,2012-03-22 01:34:39
300,6,2012-03-26 18:31:22
301,1,2010-05-06 19:05:09
301,8,2010-05-06 21:01:24
301,6,2010-05-06 21:27:07
301,8,2010-05-06 22:36:41
301,9,2010-05-07 00:06:08
301,8,2010-05-07 20:17:30
301,6,2010-05-07 20:17:43
302,1,2010-11-20 01:53:47
302,8,2010-11-20 02:24:12
302,6,2010-11-22 17:52:33
303,1,2012-02-06 17:29:21
303,8,2012-02-06 17:29:28
303,6,2012-02-06 17:57:12
304,1,2011-10-05 23:48:23
304,8,2011-10-06 17:30:22
304,6,2011-10-06 21:48:54
305,1,2012-05-07 15:41:52
305,8,2012-05-07 16:10:51
305,9,2012-05-07 18:36:28
305,6,2012-05-15 20:35:47
306,1,2010-09-20 23:22:31
306,8,2010-09-20 23:23:07
306,6,2010-09-20 23:24:30
307,1,2012-06-22 16:02:35
307,8,2012-06-25 18:06:08
307,6,2012-06-25 18:27:09
309,1,2012-07-20 15:01:09
309,8,2012-07-23 22:08:08
309,6,2012-07-23 22:21:41
310,1,2011-06-09 18:44:39
310,8,2011-07-01 15:47:17
310,9,2011-07-01 23:15:06
310,6,2011-07-14 23:42:45
311,1,2012-03-20 19:06:09
311,8,2012-03-20 19:06:45
311,6,2012-03-20 19:07:16
312,1,2012-07-18 18:56:55
312,8,2012-07-18 21:29:20
312,6,2012-07-19 15:10:42
314,1,2011-04-14 16:29:40
314,8,2011-04-18 17:50:42
314,6,2011-04-18 17:57:59
315,1,2010-11-10 00:17:13
315,8,2010-11-10 00:17:47
315,9,2010-11-19 00:11:59
315,8,2010-12-07 00:21:54
315,6,2010-12-07 00:22:11
316,1,2010-09-03 16:38:27
316,1,2010-09-03 16:48:54
316,8,2010-09-06 23:27:05
316,6,2010-09-06 23:28:17
318,1,2012-05-28 22:36:21
318,8,2012-05-30 19:01:54
318,6,2012-05-31 15:51:47
319,1,2010-12-29 01:23:40
319,8,2011-01-19 00:33:26
319,9,2011-01-19 00:40:19
319,8,2011-01-21 23:36:47
319,6,2011-01-21 23:36:56
320,1,2010-12-28 01:12:53
320,8,2010-12-28 01:51:07
320,6,2011-01-20 19:48:38
321,1,2010-07-01 17:53:02
321,1,2010-07-01 20:33:00
321,8,2010-07-02 00:43:16
321,9,2010-07-02 00:55:02
321,8,2010-07-02 20:15:07
321,6,2010-07-02 20:39:50
322,1,2010-11-25 20:50:31
322,8,2010-11-25 20:50:46
322,9,2010-11-26 19:27:40
322,8,2010-12-14 00:43:50
322,6,2010-12-14 00:44:04
324,8,2012-09-06 16:45:04
324,6,2012-09-24 18:34:43
325,1,2011-02-01 23:02:03
325,1,2011-02-16 01:52:44
325,8,2011-02-16 01:52:51
325,6,2011-02-21 23:06:23
327,1,2010-04-12 17:39:32
327,8,2010-04-29 22:33:17
327,6,2010-04-29 22:33:23
328,1,2012-01-10 18:59:44
328,8,2012-01-10 18:59:56
328,6,2012-01-10 20:07:13
329,1,2011-10-28 19:03:05
329,8,2011-11-02 17:42:11
329,6,2011-11-02 17:43:41
329,8,2011-11-16 20:49:39
329,6,2011-11-17 17:53:58
330,1,2010-10-05 23:07:26
330,1,2010-10-07 16:27:05
330,8,2010-10-08 18:32:11
330,6,2010-10-08 21:55:02
330,6,2010-10-08 22:07:16
334,1,2011-04-29 23:36:05
334,8,2011-04-29 23:36:29
334,9,2011-05-02 16:10:10
334,8,2011-05-03 18:37:08
334,6,2011-05-03 18:37:23
335,1,2010-08-23 17:13:02
335,8,2010-08-23 17:13:22
335,6,2010-08-23 17:14:07
336,1,2012-04-20 18:54:26
336,8,2012-04-20 18:54:41
336,6,2012-04-23 17:14:28
338,1,2012-07-19 18:55:01
338,8,2012-07-20 18:25:48
338,6,2012-07-20 18:26:36
339,1,2012-05-14 20:36:02
339,8,2012-05-15 23:04:27
339,9,2012-05-15 23:07:03
339,6,2012-05-16 23:57:16
340,1,2012-03-06 20:18:20
340,8,2012-03-07 01:53:18
340,9,2012-03-14 19:55:59
340,6,2012-03-16 01:03:14
341,1,2011-12-21 22:53:06
341,6,2011-12-23 00:56:27
342,1,2010-04-19 18:48:19
342,8,2010-06-02 00:10:52
342,6,2010-06-02 00:14:57
344,1,2012-01-20 02:02:37
344,8,2012-01-20 02:02:55
344,6,2012-01-20 23:47:10
347,1,2011-08-01 16:02:40
347,6,2011-08-19 17:29:29
347,6,2011-08-19 17:29:29
350,1,2011-12-28 22:37:00
350,8,2012-01-18 20:36:11
350,9,2012-02-02 18:12:36
350,6,2012-02-07 20:21:54
351,1,2010-03-29 18:12:13
351,8,2010-04-01 22:17:35
351,6,2010-04-01 22:17:42
352,1,2012-05-08 18:48:14
352,6,2012-05-08 18:48:50
352,6,2012-05-08 18:48:51
353,1,2010-11-25 02:20:43
353,8,2010-11-30 01:49:08
353,6,2010-11-30 01:49:26
354,1,2011-08-03 23:10:21
354,9,2011-08-03 23:11:53
354,6,2011-08-04 21:52:59
354,6,2011-08-04 21:53:04
355,1,2011-01-10 17:39:15
355,1,2011-01-10 17:41:44
355,8,2011-01-27 01:34:13
355,6,2011-02-09 02:00:42
356,1,2012-06-19 21:23:59
356,8,2012-06-20 15:46:29
356,6,2012-06-20 16:11:35
357,1,2012-07-11 22:50:14
357,8,2012-07-12 14:59:23
357,6,2012-07-12 15:07:56
358,1,2010-09-17 22:02:58
358,1,2010-09-17 23:48:16
358,8,2010-09-21 20:27:07
358,6,2010-09-21 20:27:19
359,1,2010-12-28 22:15:48
359,8,2011-01-21 17:44:16
359,6,2011-01-21 17:44:48
360,1,2010-02-10 01:17:06
360,8,2010-02-24 01:40:34
360,6,2010-03-16 18:05:38
362,1,2012-02-23 18:45:01
362,8,2012-03-13 00:06:36
362,9,2012-03-14 02:53:46
362,6,2012-03-30 22:00:29
363,1,2010-04-09 15:36:35
363,1,2010-04-13 23:40:30
363,8,2010-04-14 17:22:18
363,6,2010-04-14 17:22:26
365,1,2010-12-29 18:06:43
365,8,2010-12-29 18:06:53
365,9,2010-12-29 19:49:51
365,8,2010-12-29 23:46:12
365,6,2010-12-29 23:47:01
366,1,2012-07-10 22:42:22
366,8,2012-07-10 22:42:32
366,6,2012-07-12 17:22:46
368,1,2011-06-22 21:08:02
368,1,2011-06-22 21:08:20
368,8,2011-06-22 23:55:26
368,9,2011-06-23 16:18:51
368,9,2011-06-23 16:18:54
368,8,2011-07-20 16:13:16
368,6,2011-08-03 22:03:51
369,1,2011-07-13 22:03:38
369,8,2011-07-14 16:37:19
369,8,2011-07-14 16:51:59
369,6,2011-07-14 17:23:03
371,1,2012-01-26 19:51:34
371,8,2012-01-26 19:51:43
371,6,2012-01-26 20:56:27
372,1,2012-05-24 22:08:38
372,8,2012-05-24 23:18:41
372,6,2012-05-25 17:15:20
373,1,2011-12-16 22:58:26
373,8,2011-12-16 22:59:19
373,6,2011-12-29 01:27:41
375,1,2012-05-10 20:25:17
375,8,2012-05-10 20:25:31
375,6,2012-05-10 20:30:11
376,1,2010-05-04 18:50:27
376,8,2010-05-05 18:35:13
376,9,2010-05-05 18:35:24
376,8,2010-05-17 16:11:07
376,6,2010-05-17 16:11:14
377,1,2011-12-16 23:59:08
377,8,2011-12-19 20:09:41
377,6,2012-01-14 00:22:13
379,1,2010-07-12 23:42:43
379,8,2010-07-26 20:44:10
379,6,2010-07-26 20:44:37
381,1,2012-04-12 16:19:28
381,8,2012-04-12 16:19:36
381,6,2012-04-16 23:29:50
385,1,2010-12-15 01:34:40
385,8,2010-12-16 00:47:56
385,6,2010-12-16 00:48:46
386,1,2011-05-10 16:52:39
386,8,2011-05-10 16:53:00
386,9,2011-05-13 21:22:57
386,8,2011-05-17 16:52:37
386,6,2011-05-17 16:52:47
387,1,2011-12-14 21:05:52
387,8,2011-12-14 21:05:59
387,6,2011-12-22 19:50:39
387,6,2011-12-22 19:50:40
388,1,2010-07-09 22:26:02
388,9,2010-07-14 16:52:39
388,8,2010-07-27 15:03:48
388,6,2010-07-27 15:03:55
389,1,2011-06-28 21:43:15
389,1,2011-06-28 21:44:20
389,8,2011-06-29 16:35:06
389,6,2011-06-29 17:24:26
390,1,2010-01-18 18:30:02
390,8,2010-01-18 18:30:24
390,6,2010-01-18 18:32:21
391,1,2011-09-15 17:30:24
391,8,2011-09-16 22:54:21
391,6,2011-09-20 16:21:04
392,1,2012-03-12 18:57:46
392,6,2012-03-12 23:53:29
392,6,2012-03-12 23:57:06
393,1,2010-10-25 18:09:25
393,8,2010-10-29 22:07:35
393,6,2010-10-29 22:10:16
394,1,2012-01-12 21:02:38
394,8,2012-01-13 18:45:33
394,6,2012-01-13 19:36:45
395,1,2011-12-15 19:32:48
395,8,2011-12-15 19:32:56
395,6,2011-12-15 19:49:44
396,1,2010-09-23 17:34:03
396,1,2010-09-23 18:18:15
396,8,2010-09-23 23:36:50
396,6,2010-09-27 23:37:58
397,1,2012-08-02 23:00:24
397,8,2012-08-03 15:04:30
397,6,2012-08-03 15:12:16
398,1,2012-01-25 17:03:28
398,8,2012-01-25 17:39:20
398,9,2012-02-01 20:39:56
398,6,2012-02-29 02:22:35
400,1,2011-09-22 17:13:24
400,8,2011-09-28 15:08:53
400,6,2011-10-04 21:56:00
401,1,2010-03-23 01:51:36
401,8,2010-04-29 21:01:59
401,6,2010-04-29 21:02:06
403,1,2012-01-17 17:42:15
403,8,2012-01-18 17:04:57
403,6,2012-01-18 17:17:49
404,1,2010-01-20 02:01:04
404,8,2010-02-11 23:30:44
404,6,2010-02-11 23:30:56
405,1,2012-01-20 17:17:51
405,8,2012-01-20 17:18:14
405,6,2012-01-23 19:24:09
405,8,2012-01-23 19:34:09
405,6,2012-01-26 01:05:48
406,1,2010-01-14 02:25:25
406,1,2010-01-14 02:25:38
406,8,2010-01-14 20:42:31
406,6,2010-01-14 20:42:37
409,1,2011-08-29 22:04:10
409,8,2011-08-30 16:33:47
409,6,2011-08-30 16:59:38
410,1,2010-11-16 01:40:29
410,8,2010-11-23 23:07:33
410,6,2010-11-23 23:08:12
411,1,2010-11-27 02:02:49
411,8,2010-12-07 23:00:09
411,6,2010-12-10 22:25:46
413,3,2011-09-21 17:45:40
413,1,2011-09-23 17:20:13
413,8,2011-09-23 17:20:34
413,6,2011-10-14 00:02:38
413,6,2011-10-14 00:02:41
415,1,2012-03-20 20:05:10
415,8,2012-03-20 20:05:18
415,6,2012-03-22 00:23:54
415,6,2012-03-22 00:23:55
416,1,2010-07-09 15:52:27
416,8,2010-08-06 23:25:41
416,6,2010-08-06 23:26:20
417,1,2012-04-04 00:21:42
417,8,2012-04-04 22:04:39
417,9,2012-04-06 15:21:38
417,6,2012-04-16 20:36:10
418,1,2012-05-04 23:26:19
418,8,2012-05-07 14:59:13
418,6,2012-05-07 18:24:38
419,1,2010-07-02 18:37:18
419,8,2010-07-02 21:38:42
419,9,2010-07-02 21:39:52
419,8,2010-07-13 23:01:23
419,6,2010-07-13 23:01:37
420,1,2010-09-15 23:44:34
420,8,2010-09-15 23:51:01
420,6,2010-09-15 23:51:07
422,1,2011-01-06 00:49:02
422,8,2011-01-10 17:15:19
422,6,2011-01-10 17:16:46
423,3,2010-09-15 22:38:51
423,1,2010-09-16 15:14:36
423,8,2010-09-16 17:03:40
423,6,2010-09-27 23:22:43
424,1,2012-06-15 23:30:23
424,8,2012-06-15 23:30:32
424,6,2012-06-18 18:10:31
424,6,2012-06-18 18:10:31
425,1,2012-04-16 16:26:13
425,8,2012-04-16 22:05:04
425,9,2012-04-17 15:40:48
425,6,2012-05-16 18:59:40
426,1,2011-03-15 22:18:19
426,8,2011-03-15 22:18:50
426,9,2011-03-15 23:41:01
426,9,2011-03-19 00:45:55
426,8,2011-04-14 16:41:49
426,6,2011-04-14 16:42:53
427,1,2012-08-03 15:17:53
427,8,2012-08-03 15:20:15
427,6,2012-08-03 15:20:40
428,1,2010-10-11 15:49:01
428,8,2010-10-12 17:58:32
428,6,2010-10-12 17:59:33
429,1,2011-06-21 23:42:53
429,1,2011-06-21 23:43:03
429,8,2011-06-23 20:57:37
429,6,2011-06-23 22:56:12
430,1,2010-02-16 20:00:09
430,8,2010-02-16 20:00:17
430,6,2010-02-16 20:00:27
431,1,2012-02-03 00:06:04
431,8,2012-02-03 00:06:16
431,6,2012-02-03 17:29:08
432,1,2011-09-30 16:48:55
432,8,2011-09-30 21:46:24
432,6,2011-10-06 15:58:26
434,1,2012-04-18 16:16:22
434,8,2012-04-18 16:25:34
434,6,2012-04-23 23:30:23
436,1,2012-06-19 18:30:43
436,8,2012-06-19 18:32:43
436,6,2012-06-19 21:18:30
436,6,2012-06-19 21:18:31
437,1,2011-11-11 19:35:35
437,8,2011-11-15 23:54:29
437,9,2011-11-16 19:55:17
437,6,2011-11-17 20:36:55
439,1,2012-02-01 17:30:27
439,8,2012-02-10 02:05:23
439,6,2012-02-15 19:07:50
440,1,2011-06-07 20:15:58
440,8,2011-06-07 20:16:33
440,6,2011-06-08 16:50:52
442,1,2011-02-18 20:17:32
442,8,2011-02-19 02:47:39
442,6,2011-02-19 02:55:57
443,1,2011-03-10 20:06:41
443,1,2011-03-10 20:08:14
443,8,2011-03-10 20:15:07
443,6,2011-03-10 23:21:58
444,1,2012-07-19 18:45:18
444,8,2012-07-23 22:27:42
444,6,2012-07-25 20:52:04
445,1,2011-05-16 17:25:43
445,8,2011-05-16 17:26:52
445,6,2011-05-16 21:04:16
448,1,2012-06-12 23:20:01
448,8,2012-06-13 18:35:07
448,9,2012-06-26 21:36:43
448,6,2012-06-29 21:27:09
449,1,2011-03-09 20:49:32
449,8,2011-03-09 20:49:53
449,9,2011-03-09 20:53:22
449,8,2011-03-10 22:20:24
449,6,2011-03-10 22:21:03
450,1,2010-10-07 23:56:55
450,8,2010-10-07 23:57:26
450,6,2010-10-08 16:44:11
451,1,2011-07-08 22:17:10
451,1,2011-07-13 17:15:33
451,8,2011-07-13 20:27:47
451,6,2011-07-13 20:29:32
452,1,2010-12-01 02:09:16
452,8,2010-12-06 17:08:44
452,6,2010-12-07 01:31:43
453,1,2012-05-23 15:56:57
453,8,2012-05-23 15:57:05
453,6,2012-05-25 20:31:15
453,6,2012-05-25 20:31:15
454,1,2011-11-09 00:52:09
454,8,2011-11-09 00:52:23
454,6,2011-11-09 01:20:00
455,1,2010-07-01 16:33:32
455,8,2010-07-12 17:25:59
455,9,2010-07-14 22:04:12
455,8,2010-07-21 16:23:02
455,6,2010-07-21 16:23:11
457,1,2011-12-07 20:31:32
457,8,2011-12-07 20:41:28
457,6,2011-12-08 02:02:54
458,1,2012-07-20 18:19:26
458,8,2012-07-26 23:34:07
458,6,2012-08-28 18:19:09
459,1,2011-10-05 16:52:36
459,8,2011-10-18 17:24:51
459,6,2011-10-18 23:36:27
460,1,2011-02-26 01:54:09
460,8,2011-02-28 20:00:58
460,6,2011-02-28 21:01:29
461,1,2012-03-28 17:02:20
461,8,2012-03-28 17:49:03
461,9,2012-03-30 15:52:33
461,6,2012-04-16 16:48:18
462,1,2012-05-15 16:39:10
462,8,2012-05-15 16:39:18
462,4,2012-05-15 23:46:35
462,6,2012-06-01 20:07:34
463,1,2011-11-10 18:20:49
463,8,2011-11-10 18:21:08
463,6,2011-12-14 01:45:19
463,6,2011-12-14 01:45:20
464,1,2011-10-07 16:30:01
464,8,2011-10-07 22:08:34
464,6,2011-10-14 16:03:04
464,6,2011-10-14 16:03:04
465,1,2011-06-30 23:05:37
465,1,2011-06-30 23:05:53
465,8,2011-07-05 18:38:12
465,6,2011-07-05 20:14:52
466,1,2012-06-15 22:58:32
466,8,2012-06-15 23:35:08
466,6,2012-06-18 18:34:55
468,1,2011-02-02 23:17:34
468,8,2011-02-04 23:48:04
468,9,2011-02-08 23:55:03
468,8,2011-02-17 18:18:28
468,6,2011-02-17 18:18:39
469,1,2010-05-03 19:18:49
469,8,2010-05-03 19:20:03
469,9,2010-05-03 19:29:31
469,8,2010-05-03 20:15:04
469,6,2010-05-03 20:15:12
471,1,2011-05-24 16:27:52
471,8,2011-05-24 16:28:14
471,9,2011-05-27 22:02:35
471,8,2011-06-03 21:21:28
471,6,2011-06-03 21:21:36
472,1,2012-07-23 22:02:04
472,8,2012-07-23 23:04:26
472,6,2012-08-27 23:52:11
473,1,2011-01-17 19:10:54
473,8,2011-01-20 20:01:42
473,6,2011-02-28 18:40:39
475,1,2011-04-13 22:43:16
475,8,2011-04-13 22:44:19
475,6,2011-04-14 21:56:33
476,1,2011-03-23 00:31:44
476,8,2011-04-01 22:42:31
476,9,2011-04-01 22:42:38
476,8,2011-04-07 23:40:59
476,6,2011-04-07 23:41:49
477,1,2012-01-04 17:34:18
477,8,2012-01-04 17:34:29
477,6,2012-01-04 18:17:14
478,1,2012-09-20 22:10:58
478,1,2012-09-20 22:11:56
478,8,2012-09-21 21:52:10
478,9,2012-09-27 15:37:43
478,6,2012-10-12 16:57:20
479,1,2012-05-15 23:30:10
479,6,2012-05-16 15:06:18
481,1,2011-08-31 22:09:49
481,8,2011-09-01 22:52:37
481,6,2011-09-02 15:18:38
482,1,2012-07-27 22:35:58
482,6,2012-07-30 16:24:22
482,6,2012-07-30 16:24:22
483,1,2012-08-08 15:26:16
483,8,2012-08-08 16:00:42
483,6,2012-08-09 21:29:31
485,1,2011-07-01 18:24:56
485,1,2011-07-01 18:38:06
485,8,2011-07-04 17:02:11
485,6,2011-07-04 18:43:18
486,1,2011-09-26 20:50:47
486,8,2011-09-26 20:51:45
486,6,2011-09-26 20:57:39
488,1,2011-09-20 15:40:54
488,8,2011-09-26 21:33:44
488,6,2011-09-27 23:12:04
489,1,2011-03-24 23:41:51
489,8,2011-03-24 23:42:08
489,6,2011-03-25 18:19:15
490,1,2011-07-11 21:49:19
490,8,2011-07-12 15:52:08
490,6,2011-07-12 16:16:03
491,1,2012-04-12 23:45:56
491,8,2012-04-16 15:07:02
491,9,2012-04-20 18:41:40
491,6,2012-05-14 22:53:25
492,1,2012-05-30 23:38:32
492,8,2012-05-31 14:59:24
492,6,2012-05-31 21:28:36
493,1,2011-12-23 01:48:48
493,8,2011-12-27 17:30:02
493,6,2011-12-29 17:36:13
494,1,2011-03-30 16:29:32
494,8,2011-03-30 16:30:43
494,6,2011-03-30 21:13:43
495,1,2012-07-19 23:51:08
495,8,2012-07-19 23:51:21
495,6,2012-07-20 22:06:41
497,1,2012-07-25 23:40:43
497,8,2012-07-27 18:55:05
497,6,2012-08-09 21:58:25
498,1,2012-09-14 15:17:52
498,8,2012-09-14 15:18:18
498,6,2012-10-02 22:25:04
498,6,2012-10-02 22:25:04
499,1,2011-01-28 18:01:13
499,8,2011-01-28 22:49:49
499,6,2011-01-31 17:58:40
500,1,2011-03-03 18:50:46
500,8,2011-03-22 18:19:41
500,6,2011-03-23 00:41:22
