CaseID,ActivityID,CompleteTimestamp,GroupID
IM0000078,3,2013-04-15 14:54:23,TEAM0015
IM0000078,0,2013-06-18 10:27:58,TEAM0015
IM0000078,5,2013-10-17 11:43:57,TEAM0034
IM0000078,2,2013-10-17 11:33:40,TEAM0015
IM0000078,3,2013-10-17 11:33:40,TEAM0015
IM0000078,1,2013-10-17 10:42:36,TEAM0034
IM0000078,4,2013-10-17 11:43:57,TEAM0034
IM0000078,0,2013-10-17 11:33:40,TEAM0015
IM0000078,3,2013-08-19 17:57:02,TEAM0015
IM0000078,6,2013-04-03 10:13:18,TEAM0018
IM0000078,0,2013-08-19 14:05:30,TEAM0025
IM0000078,0,2013-04-24 12:37:29,TEAM0034
IM0000078,2,2013-06-24 07:23:21,TEAM0015
IM0000078,3,2013-08-13 10:05:04,TEAM0015
IM0000078,0,2013-06-24 09:44:02,TEAM0015
IM0000078,3,2013-08-14 05:15:26,TEAM0015
IM0000078,2,2013-08-14 13:32:51,TEAM0015
IM0000078,0,2013-04-03 10:27:03,TEAM0035
IM0000078,3,2013-06-18 10:54:49,TEAM0015
IM0000078,2,2013-06-18 12:52:33,TEAM0015
IM0000078,0,2013-08-13 10:05:04,TEAM0015
IM0000078,3,2013-08-15 12:59:43,TEAM0015
IM0000078,3,2013-06-18 13:20:30,TEAM0015
IM0000078,0,2013-08-19 15:37:49,TEAM0015
IM0000078,3,2013-07-08 08:49:42,TEAM0015
IM0000078,0,2013-09-09 11:41:38,TEAM0034
IM0000078,1,2013-09-09 11:41:38,TEAM0034
IM0000078,3,2013-09-09 11:41:38,TEAM0034
IM0000078,3,2013-09-09 12:27:34,TEAM0015
IM0000078,1,2013-04-15 14:13:48,TEAM0034
IM0000078,3,2013-04-11 07:40:07,TEAM0034
IM0000078,2,2013-07-25 20:38:01,TEAM0015
IM0000078,0,2013-04-11 07:40:06,TEAM0034
IM0000078,2,2013-05-22 07:51:17,TEAM0015
IM0000078,3,2013-06-18 10:00:12,TEAM0015
IM0000078,3,2013-07-30 20:14:22,TEAM0015
IM0000078,3,2013-08-20 11:38:32,TEAM0015
IM0000078,3,2013-08-12 14:11:10,TEAM0015
IM0000078,0,2013-08-19 12:03:19,TEAM0015
IM0000078,0,2013-06-24 10:25:52,TEAM0015
IM0000078,2,2013-06-19 04:41:28,TEAM0015
IM0000078,2,2013-08-15 12:56:13,TEAM0015
IM0000078,2,2013-06-05 08:04:34,TEAM0015
IM0000078,2,2013-06-13 21:18:10,TEAM0015
IM0000078,0,2013-04-11 08:03:13,TEAM0035
IM0000078,0,2013-08-19 13:50:09,TEAM0015
IM0000078,3,2013-08-12 13:34:40,TEAM0015
IM0000078,2,2013-08-20 11:38:32,TEAM0015
IM0000078,6,2013-04-03 10:44:44,TEAM0028
IM0000078,2,2013-08-19 14:05:10,TEAM0025
IM0000078,2,2013-07-16 13:43:02,TEAM0015
IM0000078,3,2013-04-18 07:51:09,TEAM0015
IM0000078,0,2013-07-31 07:51:13,TEAM0015
IM0000078,3,2013-08-19 13:50:09,TEAM0015
IM0000078,2,2013-08-19 13:50:09,TEAM0015
IM0000078,3,2013-08-12 14:05:49,TEAM0015
IM0000078,0,2013-06-18 12:52:33,TEAM0015
IM0000078,0,2013-07-08 08:49:42,TEAM0015
IM0000078,1,2013-04-11 09:09:42,TEAM0034
IM0000078,2,2013-08-12 13:34:40,TEAM0015
IM0000078,0,2013-10-15 16:28:42,TEAM0015
IM0000078,3,2013-10-15 16:28:42,TEAM0015
IM0000078,2,2013-10-15 16:28:42,TEAM0015
IM0000078,3,2013-10-15 16:51:17,TEAM0015
IM0000078,3,2013-04-11 08:57:09,TEAM0034
IM0000078,3,2013-08-13 04:27:30,TEAM0015
IM0000078,2,2013-06-05 13:20:04,TEAM0015
IM0000078,0,2013-08-14 13:32:51,TEAM0015
IM0000078,0,2013-07-30 06:17:16,TEAM0015
IM0000078,2,2013-05-23 11:09:56,TEAM0015
IM0000078,3,2013-06-14 14:46:05,TEAM0015
IM0000078,7,2013-04-15 14:54:23,TEAM0015
IM0000078,0,2013-04-03 10:13:18,TEAM0018
IM0000078,3,2013-06-18 06:17:08,TEAM0015
IM0000078,0,2013-06-18 06:17:08,TEAM0015
IM0000078,3,2013-06-24 07:32:26,TEAM0015
IM0000078,2,2013-08-13 10:05:04,TEAM0015
IM0000078,0,2013-06-13 21:18:10,TEAM0015
IM0000078,2,2013-06-18 06:17:08,TEAM0015
IM0000078,3,2013-08-14 13:32:51,TEAM0015
IM0000078,0,2013-07-30 20:14:22,TEAM0015
IM0000078,2,2013-04-11 08:03:13,TEAM0035
IM0000078,2,2013-08-15 12:59:43,TEAM0015
IM0000078,3,2013-07-08 09:03:51,TEAM0015
IM0000078,0,2013-08-12 15:45:35,TEAM0015
IM0000078,0,2013-08-12 14:11:10,TEAM0015
IM0000078,3,2013-08-16 04:57:07,TEAM0015
IM0000078,3,2013-06-24 07:23:21,TEAM0015
IM0000078,3,2013-04-04 06:19:59,TEAM0034
IM0000078,3,2013-06-13 21:18:10,TEAM0015
IM0000078,6,2013-08-12 09:16:50,TEAM0018
IM0000078,3,2013-07-15 14:39:24,TEAM0015
IM0000078,2,2013-08-12 15:45:35,TEAM0015
IM0000078,3,2013-06-24 11:14:53,TEAM0015
IM0000078,3,2013-06-14 05:21:26,TEAM0015
IM0000078,3,2013-04-24 12:37:30,TEAM0034
IM0000080,2,2013-11-26 10:18:58,TEAM0027
IM0000080,3,2013-05-16 15:34:37,TEAM0027
IM0000080,3,2013-04-16 09:02:35,TEAM0015
IM0000080,0,2013-04-11 07:21:37,TEAM0027
IM0000080,3,2013-12-11 15:19:27,TEAM0015
IM0000080,2,2013-12-11 15:38:22,TEAM0025
IM0000080,3,2013-12-11 13:44:26,TEAM0015
IM0000080,0,2013-12-11 13:44:25,TEAM0015
IM0000080,3,2013-12-11 15:20:06,TEAM0025
IM0000080,3,2013-12-11 13:59:37,TEAM0015
IM0000080,2,2013-12-11 13:44:26,TEAM0015
IM0000080,0,2013-12-11 15:19:27,TEAM0015
IM0000080,3,2013-12-11 16:09:34,TEAM0027
IM0000080,2,2013-12-11 15:19:27,TEAM0015
IM0000080,0,2013-12-11 15:38:22,TEAM0025
IM0000080,3,2013-12-11 15:38:22,TEAM0025
IM0000080,0,2013-04-04 15:23:32,TEAM0027
IM0000080,6,2013-04-16 08:42:57,TEAM0027
IM0000080,7,2013-04-16 09:02:35,TEAM0015
IM0000080,2,2013-06-03 10:49:57,TEAM0027
IM0000080,6,2013-10-21 08:50:46,TEAM0027
IM0000080,2,2013-12-12 11:28:18,TEAM0027
IM0000080,7,2013-10-21 14:15:33,TEAM0027
IM0000080,2,2013-04-16 12:40:26,TEAM0015
IM0000080,2,2013-05-31 06:36:02,TEAM0026
IM0000080,3,2013-10-21 08:50:46,TEAM0027
IM0000080,2,2013-12-11 11:10:40,TEAM0027
IM0000080,3,2013-12-11 11:32:17,TEAM0015
IM0000080,2,2013-12-11 11:24:56,TEAM0027
IM0000080,3,2013-12-11 11:24:56,TEAM0027
IM0000080,0,2013-12-11 11:24:56,TEAM0027
IM0000080,2,2013-04-11 07:21:37,TEAM0027
IM0000080,0,2013-05-13 12:56:45,TEAM0027
IM0000080,2,2013-09-27 15:37:52,TEAM0015
IM0000080,3,2013-10-03 17:51:56,TEAM0015
IM0000080,7,2013-10-03 16:45:30,TEAM0015
IM0000080,2,2013-10-03 16:45:30,TEAM0015
IM0000080,3,2013-10-03 17:40:07,TEAM0025
IM0000080,3,2013-10-03 17:50:38,TEAM0025
IM0000080,3,2013-10-03 13:00:50,TEAM0015
IM0000080,3,2013-04-16 12:40:26,TEAM0015
IM0000080,17,2013-10-21 08:50:46,TEAM0027
IM0000080,2,2013-08-28 07:22:54,TEAM0015
IM0000080,0,2013-04-16 08:42:57,TEAM0027
IM0000080,2,2013-09-04 11:14:08,TEAM0015
IM0000080,7,2013-09-06 10:51:48,TEAM0015
IM0000080,2,2013-04-26 11:18:13,TEAM0015
IM0000080,2,2013-04-04 15:16:04,TEAM0027
IM0000080,0,2013-04-16 12:40:26,TEAM0015
IM0000080,3,2013-05-13 12:56:45,TEAM0027
IM0000080,2,2013-08-27 11:08:27,TEAM0015
IM0000080,0,2013-10-03 13:00:50,TEAM0015
IM0000080,7,2013-10-03 17:51:56,TEAM0015
IM0000080,3,2013-10-03 16:45:30,TEAM0015
IM0000080,0,2013-10-03 17:50:38,TEAM0025
IM0000080,0,2013-10-03 16:45:30,TEAM0015
IM0000080,2,2013-10-03 13:00:50,TEAM0015
IM0000080,15,2013-04-04 10:33:20,TEAM0036
IM0000080,7,2013-05-16 14:08:25,TEAM0027
IM0000080,11,2013-05-16 12:18:39,TEAM0037
IM0000080,2,2013-09-06 12:52:42,TEAM0015
IM0000080,2,2013-07-23 09:15:05,TEAM0015
IM0000080,3,2013-05-13 10:12:29,TEAM0015
IM0000080,2,2013-05-16 14:08:25,TEAM0027
IM0000080,3,2013-05-10 10:08:25,TEAM0015
IM0000080,0,2013-05-10 10:08:25,TEAM0015
IM0000080,2,2013-04-10 08:51:01,TEAM0036
IM0000080,0,2013-04-10 08:52:36,TEAM0036
IM0000080,2,2013-10-10 13:39:00,TEAM0027
IM0000080,2,2013-05-22 10:02:37,TEAM0015
IM0000080,3,2013-05-16 14:08:25,TEAM0027
IM0000080,2,2013-04-04 15:23:32,TEAM0027
IM0000080,2,2013-06-26 07:40:15,TEAM0015
IM0000080,2,2013-05-10 10:08:25,TEAM0015
IM0000080,2,2013-08-20 08:52:46,TEAM0015
IM0000080,0,2013-04-29 13:05:15,TEAM0027
IM0000080,2,2013-05-16 15:34:37,TEAM0027
IM0000080,3,2013-10-02 17:25:28,TEAM0015
IM0000080,7,2013-10-02 17:56:03,TEAM0025
IM0000080,3,2013-10-02 17:33:43,TEAM0025
IM0000080,2,2013-10-02 17:25:28,TEAM0015
IM0000080,0,2013-10-02 17:25:28,TEAM0015
IM0000080,3,2013-10-02 16:59:44,TEAM0015
IM0000080,8,2013-10-02 17:25:28,TEAM0015
IM0000080,2,2013-04-29 13:05:15,TEAM0027
IM0000080,2,2013-05-22 07:57:14,TEAM0015
IM0000080,3,2013-04-16 13:44:52,TEAM0015
IM0000080,2,2013-04-16 07:47:53,TEAM0036
IM0000080,2,2013-12-02 16:16:56,TEAM0027
IM0000080,2,2013-05-13 12:56:45,TEAM0027
IM0000080,3,2013-10-15 07:03:34,TEAM0015
IM0000080,2,2013-10-15 07:58:43,TEAM0027
IM0000080,4,2013-10-15 08:00:28,TEAM0027
IM0000080,5,2013-10-15 08:00:28,TEAM0027
IM0000080,2,2013-10-15 07:49:48,TEAM0027
IM0000080,7,2013-10-15 07:03:34,TEAM0015
IM0000080,0,2013-10-15 07:03:34,TEAM0015
IM0000080,2,2013-10-15 07:03:34,TEAM0015
IM0000080,3,2013-05-16 15:36:11,TEAM0015
IM0000080,0,2013-04-16 13:35:43,TEAM0027
IM0000080,2,2013-12-09 16:44:11,TEAM0015
IM0000080,7,2013-12-09 17:23:58,TEAM0015
IM0000080,0,2013-12-16 13:02:20,TEAM0027
IM0000080,3,2013-12-16 13:02:20,TEAM0027
IM0000080,2,2013-12-16 13:02:20,TEAM0027
IM0000080,0,2013-04-16 07:47:53,TEAM0036
IM0000080,0,2013-05-16 12:18:39,TEAM0037
IM0000080,2,2013-06-04 12:03:32,TEAM0027
IM0000080,3,2013-04-26 11:18:13,TEAM0015
IM0000080,6,2013-10-02 15:31:01,TEAM0027
IM0000080,7,2013-10-02 15:31:01,TEAM0027
IM0000080,3,2013-10-02 15:31:01,TEAM0027
IM0000080,0,2013-10-02 15:31:01,TEAM0027
IM0000080,3,2013-10-03 13:06:13,TEAM0015
IM0000080,3,2013-10-03 08:06:19,TEAM0025
IM0000080,7,2013-05-22 07:57:14,TEAM0015
IM0000080,0,2013-09-30 12:35:03,TEAM0015
IM0000080,3,2013-09-30 12:35:03,TEAM0015
IM0000080,7,2013-09-30 12:35:03,TEAM0015
IM0000080,2,2013-09-30 12:35:03,TEAM0015
IM0000080,3,2013-04-29 13:10:33,TEAM0015
IM0000080,2,2013-04-16 13:35:43,TEAM0027
IM0000080,0,2013-05-16 15:34:37,TEAM0027
IM0000080,2,2013-09-20 14:53:24,TEAM0015
IM0000080,8,2013-11-14 13:45:39,TEAM0027
IM0000080,0,2013-04-26 11:18:13,TEAM0015
IM0000080,3,2013-10-01 13:54:30,TEAM0027
IM0000080,7,2013-10-01 13:54:17,TEAM0027
IM0000080,2,2013-10-01 13:54:17,TEAM0027
IM0000081,2,2013-04-05 11:37:31,TEAM0001
IM0000081,21,2013-12-30 10:40:12,TEAM0029
IM0000081,4,2013-12-30 10:40:12,TEAM0029
IM0000081,0,2013-04-08 07:53:13,TEAM0029
IM0000081,2,2013-04-05 11:43:12,TEAM0001
IM0000081,10,2013-04-09 08:37:29,TEAM0029
IM0000081,0,2013-04-09 07:42:05,TEAM0031
IM0000081,7,2013-04-08 06:48:37,TEAM0001
IM0000081,6,2013-04-09 07:42:05,TEAM0031
IM0000081,3,2013-04-08 07:34:17,TEAM0038
IM0000081,0,2013-04-08 07:05:54,TEAM0038
IM0000081,15,2013-04-05 08:17:56,TEAM9999
IM0000081,2,2013-04-05 11:39:36,TEAM0001
IM0000081,3,2013-04-08 06:48:37,TEAM0001
IM0000081,0,2013-04-08 07:34:17,TEAM0038
IM0000081,0,2013-04-08 06:48:37,TEAM0001
IM0000081,2,2013-04-08 07:28:31,TEAM0029
IM0000081,3,2013-04-05 11:37:31,TEAM0001
IM0000081,7,2013-04-09 07:51:01,TEAM0029
IM0000081,2,2013-04-08 07:53:13,TEAM0029
IM0000081,0,2013-04-08 07:28:31,TEAM0029
IM0000081,3,2013-04-08 07:53:13,TEAM0029
IM0000081,2,2013-04-08 06:48:37,TEAM0001
IM0000081,2,2013-04-08 07:05:54,TEAM0038
IM0000081,0,2013-04-05 08:42:49,TEAM0039
IM0000081,13,2013-04-05 11:43:12,TEAM0001
IM0000081,3,2013-04-09 07:51:01,TEAM0029
IM0000081,7,2013-04-05 11:37:31,TEAM0001
IM0000081,7,2013-04-08 05:29:38,TEAM0001
IM0000081,6,2013-04-05 08:42:49,TEAM0039
IM0000081,3,2013-04-08 13:02:35,TEAM0031
IM0000081,3,2013-04-09 07:42:05,TEAM0031
IM0000081,2,2013-04-08 05:29:38,TEAM0001
IM0000081,7,2013-04-05 11:43:12,TEAM0001
IM0000082,17,2013-11-18 09:46:02,TEAM0008
IM0000082,6,2013-11-18 09:46:02,TEAM0008
IM0000082,2,2013-11-18 10:08:35,TEAM0007
IM0000082,3,2013-11-18 10:08:35,TEAM0007
IM0000082,3,2013-11-18 09:46:02,TEAM0008
IM0000082,7,2013-11-27 10:52:36,TEAM0007
IM0000082,2,2013-11-27 10:52:36,TEAM0007
IM0000082,3,2013-04-05 12:16:10,TEAM0031
IM0000082,7,2013-04-11 13:56:13,TEAM0007
IM0000082,3,2013-12-05 10:52:20,TEAM0007
IM0000082,3,2013-12-05 11:05:26,TEAM0031
IM0000082,3,2013-12-05 11:21:13,TEAM0007
IM0000082,4,2013-12-05 12:00:08,TEAM0007
IM0000082,2,2013-12-05 11:21:13,TEAM0007
IM0000082,2,2013-12-05 10:52:20,TEAM0007
IM0000082,0,2013-04-05 12:02:26,TEAM0008
IM0000082,7,2013-04-05 12:04:21,TEAM0031
IM0000082,12,2013-04-05 12:02:26,TEAM0008
IM0000082,15,2013-04-05 08:19:13,TEAM0008
IM0000082,3,2013-04-11 13:12:12,TEAM0007
IM0000082,0,2013-04-05 09:56:05,TEAM0008
IM0000082,6,2013-04-05 12:16:10,TEAM0031
IM0000082,4,2013-04-15 12:58:02,TEAM0007
IM0000082,7,2013-04-05 12:16:10,TEAM0031
IM0000082,3,2013-04-05 12:10:39,TEAM0031
IM0000082,3,2013-04-05 09:30:29,TEAM0008
IM0000082,7,2013-04-05 09:56:05,TEAM0008
IM0000082,0,2013-04-05 08:22:22,TEAM0039
IM0000082,3,2013-04-05 12:17:12,TEAM0007
IM0000082,3,2013-12-05 09:48:08,TEAM0007
IM0000082,3,2013-12-05 11:21:29,TEAM0007
IM0000082,0,2013-12-05 11:21:13,TEAM0007
IM0000082,7,2013-12-05 09:48:08,TEAM0007
IM0000082,2,2013-12-05 09:48:08,TEAM0007
IM0000082,7,2013-12-05 11:05:26,TEAM0031
IM0000082,0,2013-12-05 10:52:20,TEAM0007
IM0000082,12,2013-04-05 09:56:06,TEAM0008
IM0000082,0,2013-04-05 12:16:09,TEAM0031
IM0000082,7,2013-04-05 12:02:26,TEAM0008
IM0000082,2,2013-04-11 13:12:12,TEAM0007
IM0000082,3,2013-04-05 12:04:21,TEAM0031
IM0000082,6,2013-04-05 08:22:22,TEAM0039
IM0000082,3,2013-04-05 12:02:26,TEAM0008
IM0000083,1,2013-04-15 11:56:14,TEAM0002
IM0000083,15,2013-04-09 10:49:08,TEAM0002
IM0000083,3,2013-04-09 12:09:27,TEAM0003
IM0000083,12,2013-05-03 10:11:19,TEAM0003
IM0000083,7,2013-04-09 12:09:27,TEAM0003
IM0000083,0,2013-05-03 10:11:19,TEAM0003
IM0000083,3,2013-05-03 10:11:19,TEAM0003
IM0000083,1,2013-04-09 10:51:16,TEAM0002
IM0000083,7,2013-05-03 10:11:19,TEAM0003
IM0000083,3,2013-11-08 15:32:45,TEAM0002
IM0000083,0,2013-11-08 15:32:45,TEAM0002
IM0000083,1,2013-11-08 15:32:45,TEAM0002
IM0000083,4,2013-11-08 15:36:35,TEAM0003
IM0000083,5,2013-11-08 15:36:35,TEAM0003
IM0000083,1,2013-05-03 10:46:06,TEAM0002
IM0000084,0,2013-05-01 14:54:16,TEAM0003
IM0000084,15,2013-04-10 11:20:18,TEAM9999
IM0000084,0,2013-05-06 11:35:14,TEAM0003
IM0000084,3,2013-05-06 09:19:56,TEAM0003
IM0000084,2,2013-05-01 13:54:35,TEAM0003
IM0000084,1,2013-05-02 06:34:33,TEAM9999
IM0000084,3,2013-04-10 11:53:03,TEAM0003
IM0000084,2,2013-05-01 14:54:16,TEAM0003
IM0000084,6,2013-04-10 11:33:38,TEAM9999
IM0000084,2,2013-05-06 11:35:15,TEAM0003
IM0000084,0,2013-11-08 15:38:17,TEAM0002
IM0000084,1,2013-11-08 15:38:18,TEAM0002
IM0000084,4,2013-11-08 15:41:26,TEAM0003
IM0000084,3,2013-11-08 15:38:18,TEAM0002
IM0000084,5,2013-11-08 15:41:26,TEAM0003
IM0000084,0,2013-05-06 09:02:41,TEAM9999
IM0000084,6,2013-05-15 10:19:23,TEAM9999
IM0000084,3,2013-05-06 09:02:41,TEAM9999
IM0000084,7,2013-05-01 13:54:35,TEAM0003
IM0000084,3,2013-05-01 14:54:16,TEAM0003
IM0000084,1,2013-05-06 09:02:41,TEAM9999
IM0000084,3,2013-05-06 11:35:14,TEAM0003
IM0000085,1,2013-04-16 11:02:52,TEAM0002
IM0000085,2,2013-04-16 13:03:49,TEAM0003
IM0000085,1,2013-04-10 14:04:32,TEAM0002
IM0000085,3,2013-04-16 07:27:20,TEAM0003
IM0000085,0,2013-05-27 12:49:28,TEAM0003
IM0000085,3,2013-04-10 13:21:49,TEAM0003
IM0000085,2,2013-04-16 07:27:20,TEAM0003
IM0000085,0,2013-04-16 11:02:51,TEAM0002
IM0000085,7,2013-04-10 13:21:49,TEAM0003
IM0000085,3,2013-05-08 12:37:59,TEAM0003
IM0000085,3,2013-04-16 11:02:51,TEAM0002
IM0000085,3,2013-04-16 11:03:57,TEAM0003
IM0000085,3,2013-05-27 12:49:28,TEAM0003
IM0000085,2,2013-04-10 13:24:46,TEAM0003
IM0000085,7,2013-04-16 13:04:10,TEAM0003
IM0000085,0,2013-11-08 15:45:39,TEAM0002
IM0000085,5,2013-11-08 15:46:31,TEAM0003
IM0000085,3,2013-11-08 15:45:39,TEAM0002
IM0000085,1,2013-11-08 15:45:39,TEAM0002
IM0000085,4,2013-11-08 15:46:31,TEAM0003
IM0000085,6,2013-05-27 14:02:52,TEAM9999
IM0000085,0,2013-04-16 07:27:20,TEAM0003
IM0000085,2,2013-05-27 12:49:28,TEAM0003
IM0000085,2,2013-05-08 12:37:27,TEAM0003
IM0000085,1,2013-04-10 14:02:08,TEAM0002
IM0000085,1,2013-04-10 13:49:59,TEAM0002
IM0000085,15,2013-04-10 13:13:55,TEAM0002
IM0000088,2,2013-07-30 08:36:45,TEAM0015
IM0000088,3,2013-07-01 10:16:44,TEAM0015
IM0000088,3,2013-05-02 06:07:37,TEAM0034
IM0000088,0,2013-04-18 12:45:41,TEAM0034
IM0000088,0,2013-07-01 13:40:52,TEAM0015
IM0000088,6,2013-04-18 13:16:45,TEAM0018
IM0000088,3,2013-04-22 05:59:13,TEAM0018
IM0000088,1,2013-05-03 07:55:04,TEAM0034
IM0000088,3,2013-07-30 09:09:33,TEAM0015
IM0000088,0,2013-06-24 07:42:31,TEAM0015
IM0000088,0,2013-07-30 08:36:45,TEAM0015
IM0000088,2,2013-05-01 15:14:32,TEAM0015
IM0000088,0,2013-05-03 07:55:00,TEAM0034
IM0000088,3,2013-04-22 06:28:31,TEAM0018
IM0000088,3,2013-04-22 09:43:24,TEAM0015
IM0000088,2,2013-10-25 15:46:10,TEAM0015
IM0000088,3,2013-10-25 15:46:10,TEAM0015
IM0000088,0,2013-10-25 15:46:10,TEAM0015
IM0000088,3,2013-07-01 13:45:21,TEAM0015
IM0000088,3,2013-11-11 12:25:16,TEAM0015
IM0000088,2,2013-06-05 08:12:10,TEAM0015
IM0000088,3,2013-06-19 12:33:52,TEAM0015
IM0000088,3,2013-04-22 06:16:33,TEAM0018
IM0000088,6,2013-04-16 10:01:43,TEAM0034
IM0000088,0,2013-04-19 13:50:19,TEAM0034
IM0000088,3,2013-06-24 07:42:31,TEAM0015
IM0000088,3,2013-07-03 10:30:36,TEAM0015
IM0000088,6,2013-04-16 09:08:33,TEAM0018
IM0000088,0,2013-04-18 13:16:45,TEAM0018
IM0000088,3,2013-06-24 08:45:43,TEAM0015
IM0000088,2,2013-05-22 07:55:27,TEAM0015
IM0000088,4,2013-04-16 11:46:41,TEAM0018
IM0000088,2,2013-07-01 10:16:44,TEAM0015
IM0000088,2,2013-06-19 12:33:52,TEAM0015
IM0000088,1,2013-05-14 12:11:20,TEAM0034
IM0000088,6,2013-10-22 08:01:32,TEAM0018
IM0000088,3,2013-07-15 14:41:59,TEAM0015
IM0000088,3,2013-10-29 13:26:15,TEAM0015
IM0000088,3,2013-10-29 15:43:57,TEAM0034
IM0000088,0,2013-10-29 14:55:20,TEAM0015
IM0000088,2,2013-10-29 14:55:20,TEAM0015
IM0000088,3,2013-10-29 14:55:20,TEAM0015
IM0000088,7,2013-11-05 12:21:58,TEAM0015
IM0000088,0,2013-11-05 12:54:23,TEAM0025
IM0000088,3,2013-11-05 16:23:08,TEAM0015
IM0000088,12,2013-11-05 12:54:23,TEAM0025
IM0000088,3,2013-11-05 12:21:58,TEAM0015
IM0000088,2,2013-11-05 12:21:58,TEAM0015
IM0000088,2,2013-11-05 12:24:53,TEAM0015
IM0000088,0,2013-11-05 13:22:24,TEAM0015
IM0000088,3,2013-11-05 13:22:24,TEAM0015
IM0000088,2,2013-11-05 13:22:24,TEAM0015
IM0000088,1,2013-11-05 15:21:44,TEAM0034
IM0000088,3,2013-11-05 15:21:44,TEAM0034
IM0000088,0,2013-11-05 15:21:44,TEAM0034
IM0000088,6,2013-04-16 14:27:34,TEAM0018
IM0000088,3,2013-06-20 08:09:24,TEAM0015
IM0000088,3,2013-04-18 12:45:41,TEAM0034
IM0000088,5,2013-04-16 11:46:41,TEAM0018
IM0000088,0,2013-07-01 10:16:44,TEAM0015
IM0000088,2,2013-07-03 10:30:37,TEAM0015
IM0000088,7,2013-07-15 14:41:59,TEAM0015
IM0000088,7,2013-04-22 07:29:14,TEAM0034
IM0000088,15,2013-04-16 09:07:52,TEAM0018
IM0000088,4,2013-11-12 12:13:13,TEAM0018
IM0000088,3,2013-05-03 08:19:13,TEAM0015
IM0000088,0,2013-04-22 07:11:06,TEAM0018
IM0000088,2,2013-11-06 16:04:27,TEAM0015
IM0000088,6,2013-11-06 16:28:24,TEAM0015
IM0000088,3,2013-11-06 16:28:24,TEAM0015
IM0000088,3,2013-11-06 16:04:27,TEAM0015
IM0000088,0,2013-11-06 16:04:27,TEAM0015
IM0000088,2,2013-07-03 11:13:53,TEAM0015
IM0000088,1,2013-10-30 11:13:57,TEAM0034
IM0000088,0,2013-10-30 11:13:57,TEAM0034
IM0000088,3,2013-10-30 11:16:05,TEAM0015
IM0000088,3,2013-10-30 11:13:57,TEAM0034
IM0000088,2,2013-06-24 07:42:31,TEAM0015
IM0000088,3,2013-04-17 08:15:39,TEAM0034
IM0000088,3,2013-05-03 07:55:02,TEAM0034
IM0000088,2,2013-10-31 16:34:27,TEAM0015
IM0000088,3,2013-10-31 16:34:27,TEAM0015
IM0000088,0,2013-07-03 10:30:36,TEAM0015
IM0000088,6,2013-11-05 12:32:35,TEAM0015
IM0000088,3,2013-11-05 12:32:35,TEAM0015
IM0000088,0,2013-11-05 12:32:34,TEAM0015
IM0000088,4,2013-11-12 12:06:45,TEAM9999
IM0000088,4,2013-11-12 12:05:27,TEAM9999
IM0000088,4,2013-11-12 11:56:49,TEAM0034
IM0000088,0,2013-11-12 12:04:24,TEAM0034
IM0000088,3,2013-11-12 12:04:24,TEAM0034
IM0000088,17,2013-11-12 12:04:24,TEAM0034
IM0000088,6,2013-11-12 12:04:24,TEAM0034
IM0000088,1,2013-11-12 12:06:28,TEAM0034
IM0000088,0,2013-11-12 10:47:36,TEAM0015
IM0000088,3,2013-11-12 10:47:36,TEAM0015
IM0000088,2,2013-11-12 10:47:36,TEAM0015
IM0000088,3,2013-07-03 09:45:29,TEAM0015
IM0000088,0,2013-05-01 15:14:32,TEAM0015
IM0000088,2,2013-08-21 09:34:12,TEAM0015
IM0000088,3,2013-04-22 07:11:06,TEAM0018
IM0000088,3,2013-05-01 15:14:32,TEAM0015
IM0000088,2,2013-08-29 13:00:32,TEAM0015
IM0000088,3,2013-07-30 08:36:45,TEAM0015
IM0000088,0,2013-07-03 09:45:29,TEAM0015
IM0000088,8,2013-05-14 12:11:20,TEAM0034
IM0000088,6,2013-04-29 07:50:17,TEAM0018
IM0000088,17,2013-04-16 14:27:34,TEAM0018
IM0000088,3,2013-10-28 10:14:25,TEAM0034
IM0000088,0,2013-04-16 14:28:27,TEAM0018
IM0000088,0,2013-07-03 09:45:47,TEAM0015
IM0000088,3,2013-04-22 05:58:31,TEAM0018
IM0000088,3,2013-07-15 14:04:27,TEAM0015
IM0000088,6,2013-04-16 14:28:27,TEAM0018
IM0000088,0,2013-07-15 14:04:27,TEAM0015
IM0000088,6,2013-04-22 07:11:06,TEAM0018
IM0000088,0,2013-10-29 12:32:09,TEAM0034
IM0000088,1,2013-10-29 12:32:09,TEAM0034
IM0000088,3,2013-10-29 12:32:09,TEAM0034
IM0000088,6,2013-04-18 12:45:41,TEAM0034
IM0000088,2,2013-07-30 20:25:08,TEAM0015
IM0000088,2,2013-07-01 13:40:52,TEAM0015
IM0000088,0,2013-04-16 10:01:43,TEAM0034
IM0000088,2,2013-06-05 13:19:02,TEAM0015
IM0000088,2,2013-07-15 14:04:27,TEAM0015
IM0000088,2,2013-07-03 09:45:29,TEAM0015
IM0000088,0,2013-06-19 12:33:52,TEAM0015
IM0000088,0,2013-11-11 11:40:59,TEAM0025
IM0000088,0,2013-11-11 11:23:00,TEAM0015
IM0000088,3,2013-11-11 11:23:00,TEAM0015
IM0000088,2,2013-11-11 11:40:59,TEAM0025
IM0000088,2,2013-11-11 11:23:00,TEAM0015
IM0000088,0,2013-04-16 09:08:33,TEAM0018
