aseID,Activity,CompleteTimestamp,Resource
Application_1386615618,A_Accepted,2016-01-11 10:53:41,User_47
Application_1386615618,O_Create Offer,2016-01-11 10:56:42,User_47
Application_1386615618,O_Created,2016-01-11 10:56:43,User_47
Application_1386615618,O_Sent (mail and online),2016-01-11 10:57:47,User_47
Application_1386615618,W_Call after offers,2016-01-11 10:57:47,User_47
Application_1386615618,A_Complete,2016-01-11 10:57:47,User_47
Application_1386615618,A_Cancelled,2016-01-12 19:56:33,User_41
Application_1386615618,O_Cancelled,2016-01-12 19:56:33,User_41
Application_224343695,A_Create Application,2016-01-07 20:14:43,User_35
Application_224343695,W_Complete application,2016-01-07 21:40:07,User_108
Application_224343695,A_Concept,2016-01-07 20:14:43,User_35
Application_224343695,W_Complete application,2016-01-07 21:05:14,User_108
Application_224343695,A_Accepted,2016-01-07 21:34:32,User_108
Application_224343695,O_Create Offer,2016-01-07 21:39:37,User_108
Application_224343695,O_Created,2016-01-07 21:39:38,User_108
Application_224343695,O_Sent (mail and online),2016-01-07 21:40:07,User_108
Application_224343695,W_Call after offers,2016-01-07 21:40:07,User_108
Application_224343695,A_Complete,2016-01-07 21:40:07,User_108
Application_224343695,W_Validate application,2016-01-18 11:42:30,User_116
Application_224343695,A_Validating,2016-01-18 11:42:31,User_116
Application_224343695,O_Returned,2016-01-18 11:44:01,User_116
Application_224343695,W_Call incomplete files,2016-01-18 16:08:28,User_100
Application_224343695,A_Incomplete,2016-01-18 16:08:28,User_100
Application_224343695,W_Validate application,2016-01-19 11:07:40,User_118
Application_224343695,A_Validating,2016-01-19 11:07:40,User_118
Application_224343695,W_Call incomplete files,2016-01-19 12:30:35,User_100
Application_224343695,A_Incomplete,2016-01-19 12:30:35,User_100
Application_224343695,O_Accepted,2016-01-22 09:34:56,User_119
Application_224343695,A_Pending,2016-01-22 09:34:56,User_119
Application_1072003198,A_Create Application,2016-01-07 20:29:39,User_1
Application_1072003198,A_Submitted,2016-01-07 20:29:39,User_1
Application_1072003198,W_Handle leads,2016-01-07 20:35:23,User_2
Application_1072003198,W_Complete application,2016-01-07 20:35:23,User_2
Application_1072003198,A_Concept,2016-01-07 20:35:23,User_2
Application_1072003198,A_Accepted,2016-01-09 16:13:10,User_4
Application_1072003198,O_Create Offer,2016-01-09 16:19:19,User_4
Application_1072003198,O_Created,2016-01-09 16:19:20,User_4
Application_1072003198,O_Create Offer,2016-01-09 16:20:11,User_4
Application_1072003198,O_Created,2016-01-09 16:20:12,User_4
Application_1072003198,O_Sent (mail and online),2016-01-09 16:20:49,User_4
Application_1072003198,O_Sent (mail and online),2016-01-09 16:20:49,User_4
Application_1072003198,W_Call after offers,2016-01-09 16:20:49,User_4
Application_1072003198,A_Complete,2016-01-09 16:20:49,User_4
Application_1072003198,W_Validate application,2016-01-19 09:23:52,User_99
Application_1072003198,A_Validating,2016-01-15 12:36:31,User_120
Application_1072003198,O_Returned,2016-01-15 12:36:39,User_120
Application_1072003198,W_Validate application,2016-01-19 09:20:45,User_99
Application_1072003198,W_Call incomplete files,2016-01-19 09:23:52,User_99
Application_1072003198,A_Incomplete,2016-01-19 09:23:52,User_99
Application_1072003198,A_Cancelled,2016-01-19 11:12:30,User_24
Application_1072003198,O_Cancelled,2016-01-19 11:12:30,User_24
Application_1072003198,O_Cancelled,2016-01-19 11:12:30,User_24
Application_368633868,A_Create Application,2016-01-07 20:38:58,User_35
Application_368633868,W_Complete application,2016-01-07 20:46:55,User_35
Application_368633868,A_Concept,2016-01-07 20:38:58,User_35
Application_368633868,A_Accepted,2016-01-07 20:41:15,User_35
Application_368633868,O_Create Offer,2016-01-07 20:46:44,User_35
Application_368633868,O_Created,2016-01-07 20:46:45,User_35
Application_368633868,O_Sent (mail and online),2016-01-07 20:46:55,User_35
Application_368633868,W_Call after offers,2016-01-07 20:46:55,User_35
Application_368633868,A_Complete,2016-01-07 20:46:55,User_35
Application_368633868,W_Validate application,2016-01-18 15:22:34,User_3
Application_368633868,A_Validating,2016-01-18 15:22:31,User_3
Application_368633868,W_Call incomplete files,2016-01-18 15:22:34,User_3
Application_368633868,A_Incomplete,2016-01-18 15:22:34,User_3
Application_368633868,W_Validate application,2016-01-21 17:22:54,User_29
Application_368633868,A_Validating,2016-01-19 09:45:37,User_118
Application_368633868,O_Returned,2016-01-21 17:22:34,User_29
Application_368633868,O_Accepted,2016-01-21 17:22:54,User_29
Application_368633868,A_Pending,2016-01-21 17:22:54,User_29
Application_1493542155,A_Create Application,2016-01-07 20:39:59,User_1
Application_1493542155,A_Submitted,2016-01-07 20:39:59,User_1
Application_1493542155,A_Concept,2016-01-07 20:41:34,User_1
Application_1493542155,A_Accepted,2016-01-09 13:43:10,User_17
Application_1493542155,O_Create Offer,2016-01-09 13:45:19,User_17
Application_1493542155,O_Created,2016-01-09 13:45:20,User_17
Application_1493542155,O_Sent (mail and online),2016-01-09 13:45:52,User_17
Application_1493542155,W_Call after offers,2016-01-09 13:45:52,User_17
Application_1493542155,A_Complete,2016-01-09 13:45:52,User_17
Application_1493542155,O_Create Offer,2016-01-26 11:39:24,User_18
Application_1493542155,O_Created,2016-01-26 11:39:26,User_18
Application_1493542155,O_Sent (mail and online),2016-01-26 11:39:40,User_18
Application_1493542155,A_Cancelled,2016-02-26 09:14:13,User_1
Application_1493542155,O_Cancelled,2016-02-26 09:14:13,User_1
Application_1493542155,O_Cancelled,2016-02-26 09:14:13,User_1
Application_1708364219,A_Create Application,2016-01-07 20:40:36,User_1
Application_1708364219,A_Submitted,2016-01-07 20:40:36,User_1
Application_1708364219,A_Concept,2016-01-07 20:42:09,User_1
Application_1708364219,W_Complete application,2016-01-09 13:32:19,User_4
Application_1708364219,A_Accepted,2016-01-11 19:32:54,User_10
Application_1708364219,O_Create Offer,2016-01-11 19:33:51,User_10
Application_1708364219,O_Created,2016-01-11 19:33:53,User_10
Application_1708364219,O_Sent (mail and online),2016-01-11 19:35:59,User_10
Application_1708364219,W_Call after offers,2016-01-11 19:35:59,User_10
Application_1708364219,A_Complete,2016-01-11 19:35:59,User_10
Application_1708364219,W_Validate application,2016-01-21 12:53:55,User_119
Application_1708364219,A_Validating,2016-01-21 12:53:56,User_119
Application_1708364219,O_Returned,2016-01-21 13:03:17,User_119
Application_1708364219,O_Accepted,2016-01-21 13:40:00,User_115
Application_1708364219,A_Pending,2016-01-21 13:40:00,User_115
Application_1506426720,A_Create Application,2016-01-07 20:45:08,User_89
Application_1506426720,A_Concept,2016-01-07 20:45:08,User_89
Application_1506426720,W_Complete application,2016-01-07 20:57:08,User_89
Application_1506426720,A_Accepted,2016-01-07 20:54:21,User_89
Application_1506426720,O_Create Offer,2016-01-07 20:56:40,User_89
Application_1506426720,O_Created,2016-01-07 20:56:41,User_89
Application_1506426720,O_Sent (mail and online),2016-01-07 20:57:08,User_89
Application_1506426720,W_Call after offers,2016-01-07 20:57:08,User_89
Application_1506426720,A_Complete,2016-01-07 20:57:08,User_89
Application_1506426720,W_Validate application,2016-01-13 10:10:32,User_114
Application_1506426720,A_Validating,2016-01-13 10:10:33,User_114
Application_1506426720,O_Returned,2016-01-13 10:10:46,User_114
Application_1506426720,O_Accepted,2016-01-13 12:29:20,User_115
Application_1506426720,A_Pending,2016-01-13 12:29:20,User_115
Application_208148111,A_Create Application,2016-01-07 21:23:09,User_1
Application_208148111,A_Submitted,2016-01-07 21:23:09,User_1
Application_208148111,A_Concept,2016-01-07 21:24:07,User_1
Application_208148111,A_Accepted,2016-01-09 12:31:32,User_44
Application_208148111,O_Create Offer,2016-01-09 12:34:55,User_44
Application_208148111,O_Created,2016-01-09 12:34:56,User_44
Application_208148111,O_Create Offer,2016-01-09 12:35:13,User_44
Application_208148111,O_Created,2016-01-09 12:35:15,User_44
Application_208148111,O_Sent (mail and online),2016-01-09 12:37:31,User_44
Application_208148111,O_Sent (mail and online),2016-01-09 12:37:31,User_44
Application_208148111,W_Call after offers,2016-01-09 12:37:31,User_44
Application_208148111,A_Complete,2016-01-09 12:37:31,User_44
Application_208148111,O_Create Offer,2016-01-09 15:45:20,User_4
Application_208148111,O_Created,2016-01-09 15:45:22,User_4
Application_208148111,O_Sent (mail and online),2016-01-09 15:45:49,User_4
Application_208148111,A_Cancelled,2016-02-09 09:00:34,User_1
Application_208148111,O_Cancelled,2016-02-09 09:00:35,User_1
Application_208148111,O_Cancelled,2016-02-09 09:00:35,User_1
Application_208148111,O_Cancelled,2016-02-09 09:00:35,User_1
Application_953392572,A_Create Application,2016-01-07 21:44:48,User_1
Application_953392572,A_Submitted,2016-01-07 21:44:48,User_1
Application_953392572,A_Concept,2016-01-07 21:45:42,User_1
Application_953392572,W_Complete application,2016-01-09 15:51:59,User_10
Application_953392572,A_Accepted,2016-01-09 15:48:08,User_10
Application_953392572,O_Create Offer,2016-01-09 15:50:35,User_10
Application_953392572,O_Created,2016-01-09 15:50:37,User_10
Application_953392572,O_Sent (mail and online),2016-01-09 15:51:59,User_10
Application_953392572,W_Call after offers,2016-01-09 15:51:59,User_10
Application_953392572,A_Complete,2016-01-09 15:51:59,User_10
Application_953392572,W_Validate application,2016-02-01 11:43:59,User_29
Application_953392572,A_Validating,2016-01-27 12:26:03,User_114
Application_953392572,O_Returned,2016-01-27 12:26:14,User_114
Application_953392572,A_Denied,2016-02-01 11:43:59,User_29
Application_953392572,O_Refused,2016-02-01 11:43:59,User_29
Application_1616900126,A_Create Application,2016-01-07 21:57:42,User_1
Application_1616900126,A_Submitted,2016-01-07 21:57:42,User_1
Application_1616900126,A_Concept,2016-01-07 21:58:43,User_1
Application_1616900126,W_Complete application,2016-01-09 15:38:02,User_2
Application_1616900126,A_Accepted,2016-01-12 12:35:54,User_6
Application_1616900126,O_Create Offer,2016-01-12 12:43:51,User_6
Application_1616900126,O_Created,2016-01-12 12:43:52,User_6
Application_1616900126,O_Create Offer,2016-01-12 12:44:30,User_6
Application_1616900126,O_Created,2016-01-12 12:44:31,User_6
Application_1616900126,O_Sent (mail and online),2016-01-12 12:44:48,User_6
Application_1616900126,O_Sent (mail and online),2016-01-12 12:44:48,User_6
Application_1616900126,W_Call after offers,2016-01-12 12:44:48,User_6
Application_1616900126,A_Complete,2016-01-12 12:44:48,User_6
Application_1616900126,W_Validate application,2016-01-15 13:38:00,User_117
Application_1616900126,A_Validating,2016-01-15 13:38:01,User_117
Application_1616900126,O_Returned,2016-01-15 13:39:02,User_117
Application_1616900126,W_Call incomplete files,2016-01-15 16:06:04,User_101
Application_1616900126,A_Incomplete,2016-01-15 16:06:04,User_101
Application_1616900126,W_Validate application,2016-01-18 16:32:47,User_119
Application_1616900126,A_Validating,2016-01-18 16:32:47,User_119
Application_1616900126,W_Call incomplete files,2016-01-18 18:25:26,User_101
Application_1616900126,A_Incomplete,2016-01-18 18:25:26,User_101
Application_1616900126,W_Validate application,2016-01-19 14:14:06,User_118
Application_1616900126,A_Validating,2016-01-19 14:14:06,User_118
Application_1616900126,O_Accepted,2016-01-20 11:47:17,User_29
Application_1616900126,A_Pending,2016-01-20 11:47:17,User_29
Application_1616900126,O_Cancelled,2016-01-20 11:47:17,User_29
Application_7078377,A_Create Application,2016-01-07 22:00:32,User_1
Application_7078377,A_Submitted,2016-01-07 22:00:32,User_1
Application_7078377,A_Concept,2016-01-07 22:02:14,User_1
Application_7078377,W_Complete application,2016-01-09 15:49:04,User_27
Application_7078377,A_Accepted,2016-01-09 15:46:16,User_27
Application_7078377,O_Create Offer,2016-01-09 15:48:42,User_27
Application_7078377,O_Created,2016-01-09 15:48:43,User_27
Application_7078377,O_Sent (mail and online),2016-01-09 15:49:04,User_27
Application_7078377,W_Call after offers,2016-01-09 15:49:04,User_27
Application_7078377,A_Complete,2016-01-09 15:49:04,User_27
Application_7078377,W_Validate application,2016-01-15 10:40:10,User_120
Application_7078377,A_Validating,2016-01-15 10:40:11,User_120
Application_7078377,O_Returned,2016-01-15 10:40:20,User_120
Application_7078377,O_Accepted,2016-01-15 12:49:09,User_115
Application_7078377,A_Pending,2016-01-15 12:49:09,User_115
Application_1191743894,A_Create Application,2016-01-07 22:10:52,User_1
Application_1191743894,A_Submitted,2016-01-07 22:10:53,User_1
Application_1191743894,A_Concept,2016-01-07 22:12:33,User_1
Application_1191743894,W_Complete application,2016-01-09 15:55:10,User_2
Application_1191743894,A_Accepted,2016-01-09 15:48:58,User_2
Application_1191743894,O_Create Offer,2016-01-09 15:52:40,User_2
Application_1191743894,O_Created,2016-01-09 15:52:41,User_2
Application_1191743894,O_Sent (mail and online),2016-01-09 15:55:10,User_2
Application_1191743894,W_Call after offers,2016-01-09 15:55:10,User_2
Application_1191743894,A_Complete,2016-01-09 15:55:10,User_2
Application_1191743894,W_Validate application,2016-01-18 17:46:21,User_99
Application_1191743894,A_Validating,2016-01-15 10:13:00,User_113
Application_1191743894,O_Returned,2016-01-15 10:14:07,User_113
Application_1191743894,W_Call incomplete files,2016-01-15 13:18:51,User_99
Application_1191743894,A_Incomplete,2016-01-15 13:18:51,User_99
Application_1191743894,W_Validate application,2016-01-18 12:46:54,User_112
Application_1191743894,A_Validating,2016-01-18 12:46:54,User_112
Application_1191743894,O_Accepted,2016-01-18 17:46:21,User_99
Application_1191743894,A_Pending,2016-01-18 17:46:21,User_99
Application_570561205,A_Create Application,2016-01-07 22:21:10,User_1
Application_570561205,A_Submitted,2016-01-07 22:21:10,User_1
Application_570561205,A_Concept,2016-01-07 22:22:26,User_1
Application_570561205,W_Complete application,2016-01-09 15:50:04,User_44
Application_570561205,A_Accepted,2016-01-09 15:48:25,User_44
Application_570561205,O_Create Offer,2016-01-09 15:49:33,User_44
Application_570561205,O_Created,2016-01-09 15:49:35,User_44
Application_570561205,O_Sent (mail and online),2016-01-09 15:50:04,User_44
Application_570561205,W_Call after offers,2016-01-09 15:50:04,User_44
Application_570561205,A_Complete,2016-01-09 15:50:04,User_44
Application_570561205,W_Validate application,2016-01-21 12:24:44,User_87
Application_570561205,A_Validating,2016-01-20 11:50:33,User_114
Application_570561205,O_Returned,2016-01-20 11:50:43,User_114
Application_570561205,W_Call incomplete files,2016-01-21 12:24:44,User_87
Application_570561205,A_Incomplete,2016-01-21 12:24:44,User_87
Application_570561205,O_Accepted,2016-01-22 09:08:23,User_68
Application_570561205,A_Pending,2016-01-22 09:08:23,User_68
Application_1221068482,A_Create Application,2016-01-07 22:45:30,User_1
Application_1221068482,A_Submitted,2016-01-07 22:45:30,User_1
Application_1221068482,A_Concept,2016-01-07 22:46:26,User_1
Application_1221068482,W_Complete application,2016-01-13 10:46:49,User_37
Application_1221068482,A_Accepted,2016-01-13 10:39:34,User_37
Application_1221068482,O_Create Offer,2016-01-13 10:44:39,User_37
Application_1221068482,O_Created,2016-01-13 10:44:40,User_37
Application_1221068482,O_Sent (mail and online),2016-01-13 10:46:49,User_37
Application_1221068482,W_Call after offers,2016-01-13 10:46:49,User_37
Application_1221068482,A_Complete,2016-01-13 10:46:49,User_37
Application_1221068482,W_Validate application,2016-01-26 15:40:55,User_30
Application_1221068482,A_Validating,2016-01-25 09:52:47,User_117
Application_1221068482,O_Returned,2016-01-25 09:53:09,User_117
Application_1221068482,W_Call incomplete files,2016-01-26 15:40:55,User_30
Application_1221068482,A_Incomplete,2016-01-26 15:40:55,User_30
Application_1221068482,W_Validate application,2016-01-29 09:21:12,User_95
Application_1221068482,A_Validating,2016-01-28 13:41:44,User_117
Application_1221068482,A_Denied,2016-01-29 09:21:12,User_95
Application_1221068482,O_Refused,2016-01-29 09:21:12,User_95
Application_1004293292,A_Create Application,2016-01-07 22:53:14,User_1
Application_1004293292,A_Submitted,2016-01-07 22:53:14,User_1
Application_1004293292,A_Concept,2016-01-07 22:54:36,User_1
Application_1004293292,W_Complete application,2016-01-09 15:53:33,User_24
Application_1004293292,A_Accepted,2016-01-11 12:00:05,User_21
Application_1004293292,O_Create Offer,2016-01-11 21:46:33,User_12
Application_1004293292,O_Created,2016-01-11 21:46:35,User_12
Application_1004293292,O_Sent (mail and online),2016-01-11 21:46:48,User_12
Application_1004293292,W_Call after offers,2016-01-11 21:46:48,User_12
Application_1004293292,A_Complete,2016-01-11 21:46:48,User_12
Application_1004293292,W_Validate application,2016-01-18 14:32:21,User_119
Application_1004293292,A_Validating,2016-01-18 14:32:22,User_119
Application_1004293292,O_Returned,2016-01-18 14:32:28,User_119
Application_1004293292,O_Accepted,2016-01-18 16:39:28,User_29
Application_1004293292,A_Pending,2016-01-18 16:39:28,User_29
Application_662386389,A_Create Application,2016-01-07 23:08:46,User_1
Application_662386389,A_Submitted,2016-01-07 23:08:47,User_1
Application_662386389,A_Concept,2016-01-07 23:09:32,User_1
Application_662386389,W_Complete application,2016-01-09 15:51:49,User_24
Application_662386389,A_Accepted,2016-01-11 11:12:04,User_27
Application_662386389,O_Create Offer,2016-01-11 11:13:12,User_27
Application_662386389,O_Created,2016-01-11 11:13:13,User_27
Application_662386389,O_Sent (mail and online),2016-01-11 11:13:48,User_27
Application_662386389,W_Call after offers,2016-01-11 11:15:35,User_27
Application_662386389,A_Complete,2016-01-11 11:13:48,User_27
Application_662386389,A_Cancelled,2016-01-11 11:15:34,User_27
Application_662386389,O_Cancelled,2016-01-11 11:15:34,User_27
Application_119348284,A_Create Application,2016-01-07 23:55:08,User_1
Application_119348284,A_Submitted,2016-01-07 23:55:08,User_1
Application_119348284,W_Handle leads,2016-01-08 10:08:32,User_2
Application_119348284,W_Complete application,2016-01-09 16:27:48,User_27
Application_119348284,A_Concept,2016-01-08 10:08:32,User_2
Application_119348284,A_Accepted,2016-01-09 16:24:18,User_27
Application_119348284,O_Create Offer,2016-01-09 16:27:36,User_27
Application_119348284,O_Created,2016-01-09 16:27:38,User_27
Application_119348284,O_Sent (mail and online),2016-01-09 16:27:48,User_27
Application_119348284,W_Call after offers,2016-01-09 16:27:48,User_27
Application_119348284,A_Complete,2016-01-09 16:27:48,User_27
Application_119348284,W_Validate application,2016-02-02 15:11:43,User_116
Application_119348284,A_Validating,2016-02-02 15:11:44,User_116
Application_119348284,O_Returned,2016-02-02 15:15:18,User_116
Application_119348284,O_Accepted,2016-02-03 14:47:22,User_87
Application_119348284,A_Pending,2016-02-03 14:47:22,User_87
Application_1238272674,A_Create Application,2016-01-08 00:01:37,User_1
Application_1238272674,A_Submitted,2016-01-08 00:01:37,User_1
Application_1238272674,W_Handle leads,2016-01-08 10:09:54,User_2
Application_1238272674,W_Complete application,2016-01-08 10:09:54,User_2
Application_1238272674,A_Concept,2016-01-08 10:09:54,User_2
Application_1238272674,A_Accepted,2016-01-09 17:54:40,User_4
Application_1238272674,O_Create Offer,2016-01-09 17:57:58,User_4
Application_1238272674,O_Created,2016-01-09 17:57:59,User_4
Application_1238272674,O_Sent (mail and online),2016-01-09 17:58:42,User_4
Application_1238272674,W_Call after offers,2016-01-09 17:58:42,User_4
Application_1238272674,A_Complete,2016-01-09 17:58:42,User_4
Application_1238272674,W_Validate application,2016-01-19 12:22:18,User_112
Application_1238272674,A_Validating,2016-01-19 12:20:25,User_112
Application_1238272674,W_Call incomplete files,2016-01-20 13:41:55,User_27
Application_1238272674,A_Incomplete,2016-01-19 12:22:18,User_112
Application_1238272674,O_Returned,2016-01-19 12:22:30,User_112
Application_1238272674,W_Validate application,2016-01-22 12:39:04,User_99
Application_1238272674,A_Validating,2016-01-19 17:15:04,User_117
Application_1238272674,W_Call incomplete files,2016-01-20 10:52:55,User_99
Application_1238272674,A_Incomplete,2016-01-20 10:52:55,User_99
Application_1238272674,W_Validate application,2016-01-26 16:40:43,User_99
Application_1238272674,A_Validating,2016-01-20 13:41:55,User_27
Application_1238272674,W_Call incomplete files,2016-01-22 12:39:04,User_99
Application_1238272674,A_Incomplete,2016-01-22 12:39:04,User_99
Application_1238272674,W_Validate application,2016-01-26 14:45:24,User_114
Application_1238272674,A_Validating,2016-01-26 14:45:24,User_114
Application_1238272674,O_Accepted,2016-01-26 16:40:43,User_99
Application_1238272674,A_Pending,2016-01-26 16:40:43,User_99
Application_888479862,A_Create Application,2016-01-08 00:12:34,User_1
Application_888479862,A_Submitted,2016-01-08 00:12:34,User_1
Application_888479862,A_Concept,2016-01-08 00:13:30,User_1
Application_888479862,W_Complete application,2016-01-09 16:09:33,User_24
Application_888479862,A_Accepted,2016-01-09 16:05:33,User_24
Application_888479862,O_Create Offer,2016-01-09 16:08:40,User_24
Application_888479862,O_Created,2016-01-09 16:08:41,User_24
Application_888479862,O_Sent (mail and online),2016-01-09 16:09:33,User_24
Application_888479862,W_Call after offers,2016-01-09 16:09:33,User_24
Application_888479862,A_Complete,2016-01-09 16:09:33,User_24
Application_888479862,O_Create Offer,2016-01-12 19:23:56,User_20
Application_888479862,O_Created,2016-01-12 19:23:58,User_20
Application_888479862,O_Sent (online only),2016-01-12 19:24:18,User_20
Application_888479862,W_Validate application,2016-01-19 14:16:22,User_87
Application_888479862,A_Validating,2016-01-15 14:47:32,User_119
Application_888479862,O_Returned,2016-01-15 14:47:40,User_119
Application_888479862,O_Accepted,2016-01-19 14:16:22,User_87
Application_888479862,A_Pending,2016-01-19 14:16:22,User_87
Application_888479862,O_Cancelled,2016-01-19 14:16:22,User_87
Application_1277569989,A_Create Application,2016-01-08 00:14:57,User_1
Application_1277569989,A_Submitted,2016-01-08 00:14:57,User_1
Application_1277569989,A_Concept,2016-01-08 00:16:28,User_1
Application_1277569989,W_Complete application,2016-01-09 17:50:31,User_24
Application_1277569989,A_Accepted,2016-01-09 17:38:58,User_24
Application_1277569989,O_Create Offer,2016-01-09 17:49:25,User_24
Application_1277569989,O_Created,2016-01-09 17:49:26,User_24
Application_1277569989,O_Sent (online only),2016-01-09 17:50:31,User_24
Application_1277569989,W_Call after offers,2016-01-09 17:50:31,User_24
Application_1277569989,A_Complete,2016-01-09 17:50:31,User_24
Application_1277569989,O_Create Offer,2016-01-15 15:22:51,User_18
Application_1277569989,O_Created,2016-01-15 15:22:53,User_18
Application_1277569989,O_Create Offer,2016-01-29 10:23:07,User_28
Application_1277569989,O_Created,2016-01-29 10:23:09,User_28
Application_1277569989,O_Sent (mail and online),2016-01-29 10:23:23,User_28
Application_1277569989,A_Cancelled,2016-02-29 09:03:11,User_1
Application_1277569989,O_Cancelled,2016-02-29 09:03:11,User_1
Application_1277569989,O_Cancelled,2016-02-29 09:03:11,User_1
Application_1277569989,O_Cancelled,2016-02-29 09:03:11,User_1
Application_408645375,A_Create Application,2016-01-08 00:28:12,User_1
Application_408645375,A_Submitted,2016-01-08 00:28:12,User_1
Application_408645375,A_Concept,2016-01-08 00:29:39,User_1
Application_408645375,W_Complete application,2016-01-09 16:10:08,User_2
Application_408645375,A_Accepted,2016-01-11 12:37:42,User_4
Application_408645375,O_Create Offer,2016-01-11 12:38:23,User_4
Application_408645375,O_Created,2016-01-11 12:38:25,User_4
Application_408645375,O_Sent (mail and online),2016-01-11 12:38:48,User_4
Application_408645375,W_Call after offers,2016-01-11 12:38:48,User_4
Application_408645375,A_Complete,2016-01-11 12:38:48,User_4
Application_408645375,W_Validate application,2016-01-18 09:10:58,User_90
Application_408645375,A_Validating,2016-01-15 13:10:45,User_113
Application_408645375,O_Returned,2016-01-15 13:10:55,User_113
Application_408645375,W_Call incomplete files,2016-01-15 20:28:13,User_10
Application_408645375,A_Incomplete,2016-01-15 17:26:53,User_101
Application_408645375,W_Validate application,2016-01-15 20:28:13,User_10
Application_408645375,A_Validating,2016-01-15 20:28:13,User_10
Application_408645375,W_Call incomplete files,2016-01-18 09:10:58,User_90
Application_408645375,A_Incomplete,2016-01-18 09:10:58,User_90
Application_408645375,O_Accepted,2016-01-18 13:03:11,User_119
Application_408645375,A_Pending,2016-01-18 13:03:11,User_119
Application_1955246402,A_Create Application,2016-01-08 01:49:07,User_1
Application_1955246402,A_Submitted,2016-01-08 01:49:07,User_1
Application_1955246402,W_Handle leads,2016-01-08 10:49:46,User_2
Application_1955246402,W_Complete application,2016-01-09 15:48:30,User_17
Application_1955246402,A_Concept,2016-01-08 10:49:46,User_2
Application_1955246402,A_Accepted,2016-01-09 15:44:48,User_17
Application_1955246402,O_Create Offer,2016-01-09 15:47:14,User_17
Application_1955246402,O_Created,2016-01-09 15:47:15,User_17
Application_1955246402,O_Sent (mail and online),2016-01-09 15:48:30,User_17
Application_1955246402,W_Call after offers,2016-01-09 15:48:30,User_17
Application_1955246402,A_Complete,2016-01-09 15:48:30,User_17
Application_1955246402,W_Validate application,2016-01-21 14:37:33,User_95
Application_1955246402,A_Validating,2016-01-19 15:19:20,User_114
Application_1955246402,O_Returned,2016-01-19 15:19:50,User_114
Application_1955246402,A_Denied,2016-01-21 14:37:33,User_95
Application_1955246402,O_Refused,2016-01-21 14:37:33,User_95
Application_1740302556,A_Create Application,2016-01-08 02:42:10,User_1
Application_1740302556,A_Submitted,2016-01-08 02:42:11,User_1
Application_1740302556,W_Handle leads,2016-01-08 14:22:22,User_2
Application_1740302556,W_Complete application,2016-01-08 14:22:22,User_2
Application_1740302556,A_Concept,2016-01-08 14:22:22,User_2
Application_1740302556,A_Accepted,2016-01-09 16:46:53,User_10
Application_1740302556,O_Create Offer,2016-01-09 16:49:05,User_10
Application_1740302556,O_Created,2016-01-09 16:49:06,User_10
Application_1740302556,O_Sent (mail and online),2016-01-09 16:51:05,User_10
Application_1740302556,W_Call after offers,2016-01-09 16:51:05,User_10
Application_1740302556,A_Complete,2016-01-09 16:51:05,User_10
Application_1740302556,A_Cancelled,2016-02-09 09:00:35,User_1
Application_1740302556,O_Cancelled,2016-02-09 09:00:36,User_1
Application_122336824,A_Create Application,2016-01-08 03:08:25,User_1
Application_122336824,A_Submitted,2016-01-08 03:08:25,User_1
Application_122336824,W_Handle leads,2016-01-08 14:20:46,User_2
Application_122336824,W_Complete application,2016-01-08 19:56:06,User_49
Application_122336824,A_Concept,2016-01-08 14:20:46,User_2
Application_122336824,A_Accepted,2016-01-08 15:39:49,User_9
Application_122336824,O_Create Offer,2016-01-08 19:54:20,User_49
Application_122336824,O_Created,2016-01-08 19:54:21,User_49
Application_122336824,O_Sent (mail and online),2016-01-08 19:56:06,User_49
Application_122336824,W_Call after offers,2016-01-08 19:56:06,User_49
Application_122336824,A_Complete,2016-01-08 19:56:06,User_49
Application_122336824,A_Cancelled,2016-01-13 17:24:14,User_2
Application_122336824,O_Cancelled,2016-01-13 17:24:14,User_2
Application_505823301,A_Create Application,2016-01-08 04:33:16,User_1
Application_505823301,A_Submitted,2016-01-08 04:33:16,User_1
Application_505823301,W_Handle leads,2016-01-08 18:37:50,User_4
Application_505823301,W_Complete application,2016-01-08 18:37:50,User_4
Application_505823301,A_Concept,2016-01-08 18:37:50,User_4
Application_505823301,A_Accepted,2016-01-13 11:46:41,User_34
Application_505823301,O_Create Offer,2016-01-13 11:51:51,User_34
Application_505823301,O_Created,2016-01-13 11:51:53,User_34
Application_505823301,O_Sent (mail and online),2016-01-13 11:52:52,User_34
Application_505823301,W_Call after offers,2016-01-13 11:52:52,User_34
Application_505823301,A_Complete,2016-01-13 11:52:52,User_34
Application_505823301,W_Validate application,2016-01-28 13:35:50,User_114
Application_505823301,A_Validating,2016-01-28 13:35:51,User_114
Application_505823301,O_Returned,2016-01-28 13:36:13,User_114
Application_505823301,A_Denied,2016-02-01 17:19:57,User_99
Application_505823301,O_Refused,2016-02-01 17:19:57,User_99
Application_1688279534,A_Create Application,2016-01-08 07:02:40,User_1
Application_1688279534,A_Submitted,2016-01-08 07:02:40,User_1
Application_1688279534,W_Handle leads,2016-01-09 11:06:54,User_2
Application_1688279534,W_Complete application,2016-01-11 11:00:24,User_71
Application_1688279534,A_Concept,2016-01-09 11:06:54,User_2
Application_1688279534,A_Accepted,2016-01-11 10:52:07,User_71
Application_1688279534,O_Create Offer,2016-01-11 10:58:15,User_71
